experiment,window,grid_limit_kw,seed,scenario_mode,execution_rule,forecast_lead_hours,population,sample_count,mae_kw,bias_forecast_minus_actual_kw,rmse_kw,p10_p90_coverage,ensemble_range_coverage,below_ensemble_min_fraction,mean_p10_p90_width_kw,p10_p90_strict_coverage,ensemble_range_strict_coverage,above_ensemble_max_fraction,below_p10_fraction,above_p90_fraction,equal_ensemble_min_fraction,equal_ensemble_max_fraction,equal_p10_fraction,equal_p90_fraction,mean_scenario_member_count,mean_scenario_unique_member_count,mean_observation_tied_member_count,mean_observation_rank_lower,mean_observation_rank_upper,mean_observation_rank_midpoint,mean_observation_pit_lower,mean_observation_pit_upper,mean_observation_pit_midpoint,ideal_below_ensemble_min_fraction,ideal_p10_p90_coverage,ideal_ensemble_range_coverage,tie_tolerance_kw,observation_tie_fraction,any_member_ties_fraction,mean_rank_interval_width,mean_pit_interval_width
sampled_28d,summer,2.5,42,sampled,planned,16,all_hours,168,0.3125303930165816,-0.10770577843767715,0.5512773036908454,0.7916666666666666,0.8988095238095238,0.041666666666666664,0.8058807995854591,0.4226190476190476,0.5297619047619048,0.05952380952380952,0.07738095238095238,0.13095238095238096,0.36904761904761907,0.30357142857142855,0.36904761904761907,0.35119047619047616,12.0,6.589285714285714,4.345238095238095,5.386904761904762,9.732142857142858,7.559523809523809,0.3374542124542125,0.7486263736263736,0.5430402930402931,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.36904761904761907,0.9523809523809523,4.345238095238095,0.4111721611721612
sampled_28d,summer,2.5,42,sampled,planned,16,daylight_proxy,106,0.4953311889319406,-0.17070349790122416,0.6940197363762938,0.6698113207547169,0.839622641509434,0.0660377358490566,1.2771305382412401,0.6698113207547169,0.839622641509434,0.09433962264150944,0.12264150943396226,0.20754716981132076,0.0,0.0,0.0,0.0,12.0,9.745283018867925,0.0,7.952830188679245,7.952830188679245,7.952830188679245,0.5348330914368651,0.6117561683599421,0.5732946298984035,0.07692307692307689,0.6923076923076923,0.846153846153846,1.0000000000000003e-09,0.0,0.9245283018867925,0.0,0.07692307692307691
sampled_28d,summer,2.5,42,sampled,planned,17,all_hours,168,0.3186173696366567,-0.10149721591110403,0.5570059394253896,0.8035714285714286,0.8928571428571429,0.02976190476190476,0.7869378952752977,0.43452380952380953,0.5238095238095238,0.07738095238095238,0.07142857142857142,0.125,0.36904761904761907,0.32142857142857145,0.36904761904761907,0.35119047619047616,12.0,6.583333333333333,4.357142857142857,5.511904761904762,9.869047619047619,7.690476190476191,0.34706959706959706,0.7591575091575092,0.5531135531135531,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.36904761904761907,0.9523809523809523,4.357142857142857,0.41208791208791207
sampled_28d,summer,2.5,42,sampled,planned,17,daylight_proxy,106,0.5049784726316823,-0.1608635120100516,0.7012316898444776,0.6886792452830188,0.8301886792452831,0.04716981132075472,1.2471045316711593,0.6886792452830188,0.8301886792452831,0.12264150943396226,0.11320754716981132,0.19811320754716982,0.0,0.0,0.0,0.0,12.0,9.745283018867925,0.0,8.150943396226415,8.150943396226415,8.150943396226415,0.5500725689404935,0.6269956458635705,0.5885341074020319,0.07692307692307689,0.6923076923076923,0.846153846153846,1.0000000000000003e-09,0.0,0.9245283018867925,0.0,0.07692307692307691
sampled_28d,summer,2.5,42,sampled,planned,18,all_hours,168,0.31960591772516295,-0.09739789551888463,0.5576167282389657,0.7797619047619048,0.8928571428571429,0.03571428571428571,0.8115558235012754,0.4107142857142857,0.5238095238095238,0.07142857142857142,0.08333333333333333,0.13690476190476192,0.36904761904761907,0.32142857142857145,0.36904761904761907,0.3273809523809524,12.0,6.601190476190476,4.321428571428571,5.416666666666667,9.738095238095237,7.5773809523809526,0.33974358974358976,0.7490842490842491,0.5444139194139194,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.36904761904761907,0.9642857142857143,4.321428571428571,0.4093406593406594
sampled_28d,summer,2.5,42,sampled,planned,18,daylight_proxy,106,0.506545228092711,-0.1543664759167228,0.7020006304276317,0.6509433962264151,0.8301886792452831,0.05660377358490566,1.285750479068396,0.6509433962264151,0.8301886792452831,0.11320754716981132,0.1320754716981132,0.2169811320754717,0.0,0.0,0.0,0.0,12.0,9.745283018867925,0.0,8.0,8.0,8.0,0.5384615384615385,0.6153846153846155,0.5769230769230769,0.07692307692307689,0.6923076923076923,0.846153846153846,1.0000000000000003e-09,0.0,0.9433962264150944,0.0,0.07692307692307691
sampled_28d,summer,2.5,42,sampled,planned,19,all_hours,168,0.3197953343121102,-0.09679709367470946,0.5576338712095665,0.7678571428571429,0.9047619047619048,0.041666666666666664,0.8124373040231718,0.39880952380952384,0.5357142857142857,0.05357142857142857,0.08928571428571429,0.14285714285714285,0.36904761904761907,0.31547619047619047,0.36904761904761907,0.3392857142857143,12.0,6.613095238095238,4.345238095238095,5.303571428571429,9.648809523809524,7.476190476190476,0.33104395604395603,0.7422161172161172,0.5366300366300366,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.36904761904761907,0.9642857142857143,4.345238095238095,0.4111721611721612
sampled_28d,summer,2.5,42,sampled,planned,19,daylight_proxy,106,0.5068454355135331,-0.1534142616731244,0.7020222122338432,0.6320754716981132,0.8490566037735849,0.0660377358490566,1.2874469602847036,0.6320754716981132,0.8490566037735849,0.08490566037735849,0.14150943396226415,0.22641509433962265,0.0,0.0,0.0,0.0,12.0,9.773584905660377,0.0,7.820754716981132,7.820754716981132,7.820754716981132,0.5246734397677794,0.6015965166908563,0.5631349782293179,0.07692307692307689,0.6923076923076923,0.846153846153846,1.0000000000000003e-09,0.0,0.9433962264150944,0.0,0.07692307692307691
sampled_28d,summer,2.5,42,sampled,planned,20,all_hours,168,0.3197994863635558,-0.09679294162326389,0.5576338738064687,0.7916666666666666,0.8809523809523809,0.05357142857142857,0.8116600399925595,0.42857142857142855,0.5178571428571429,0.06547619047619048,0.08928571428571429,0.11904761904761904,0.3630952380952381,0.3333333333333333,0.3630952380952381,0.3630952380952381,12.0,6.565476190476191,4.3273809523809526,5.339285714285714,9.666666666666666,7.502976190476191,0.33379120879120877,0.7435897435897436,0.5386904761904762,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.3630952380952381,0.9642857142857143,4.3273809523809526,0.4097985347985348
sampled_28d,summer,2.5,42,sampled,planned,20,daylight_proxy,107,0.5021150813932465,-0.15197396441783487,0.6987340371664471,0.6728971962616822,0.8130841121495327,0.08411214953271028,1.2743821188668227,0.6728971962616822,0.8130841121495327,0.102803738317757,0.14018691588785046,0.18691588785046728,0.0,0.0,0.0,0.0,12.0,9.69158878504673,0.0,7.813084112149533,7.813084112149533,7.813084112149533,0.5240833932422718,0.6010064701653488,0.5625449317038103,0.07692307692307689,0.6923076923076923,0.8461538461538459,1.0000000000000003e-09,0.0,0.9439252336448598,0.0,0.07692307692307691
sampled_28d,summer,2.5,42,sampled,planned,21,all_hours,168,0.3197994863635558,-0.09679294162326386,0.5576338738064687,0.7440476190476191,0.875,0.047619047619047616,0.8132801704666242,0.375,0.5059523809523809,0.07738095238095238,0.08333333333333333,0.17261904761904762,0.36904761904761907,0.30952380952380953,0.36904761904761907,0.34523809523809523,12.0,6.601190476190476,4.285714285714286,5.416666666666667,9.702380952380953,7.559523809523809,0.33974358974358976,0.7463369963369964,0.543040293040293,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.36904761904761907,0.9642857142857143,4.285714285714286,0.4065934065934066
sampled_28d,summer,2.5,42,sampled,planned,21,daylight_proxy,107,0.5021150813932465,-0.15197396441783487,0.6987340371664471,0.5981308411214953,0.8037383177570093,0.07476635514018691,1.276617521278371,0.5887850467289719,0.794392523364486,0.12149532710280374,0.1308411214953271,0.27102803738317754,0.009345794392523364,0.0,0.009345794392523364,0.0,12.0,9.69158878504673,0.018691588785046728,7.934579439252336,7.953271028037383,7.94392523364486,0.5334291876347952,0.6117900790797988,0.5726096333572969,0.07692307692307689,0.6923076923076923,0.8461538461538459,1.0000000000000003e-09,0.009345794392523364,0.9439252336448598,0.018691588785046728,0.07836089144500358
sampled_28d,summer,2.5,42,sampled,planned,22,all_hours,168,0.3197994863635558,-0.09679294162326389,0.5576338738064687,0.7619047619047619,0.8809523809523809,0.047619047619047616,0.7915450115593112,0.39285714285714285,0.5119047619047619,0.07142857142857142,0.09523809523809523,0.14285714285714285,0.36904761904761907,0.3333333333333333,0.36904761904761907,0.34523809523809523,12.0,6.595238095238095,4.315476190476191,5.511904761904762,9.827380952380953,7.669642857142857,0.34706959706959706,0.7559523809523809,0.5515109890109889,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.36904761904761907,0.9523809523809523,4.315476190476191,0.408882783882784
sampled_28d,summer,2.5,42,sampled,planned,22,daylight_proxy,107,0.5021150813932465,-0.15197396441783487,0.6987340371664471,0.6261682242990654,0.8130841121495327,0.07476635514018691,1.2426692621411881,0.616822429906542,0.8037383177570093,0.11214953271028037,0.14953271028037382,0.22429906542056074,0.009345794392523364,0.0,0.009345794392523364,0.0,12.0,9.719626168224298,0.018691588785046728,8.08411214953271,8.102803738317757,8.093457943925234,0.5449317038102085,0.6232925952552121,0.5841121495327103,0.07692307692307689,0.6923076923076923,0.8461538461538459,1.0000000000000003e-09,0.009345794392523364,0.9252336448598131,0.018691588785046728,0.07836089144500358
sampled_28d,summer,2.5,42,sampled,planned,23,all_hours,168,0.32594895135788693,-0.10515572684151785,0.5631147376595758,0.7619047619047619,0.8809523809523809,0.041666666666666664,0.8239251999627977,0.39285714285714285,0.5119047619047619,0.07738095238095238,0.09523809523809523,0.14285714285714285,0.36904761904761907,0.31547619047619047,0.36904761904761907,0.34523809523809523,12.0,6.583333333333333,4.339285714285714,5.464285714285714,9.803571428571429,7.633928571428571,0.3434065934065934,0.7541208791208791,0.5487637362637362,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.36904761904761907,0.9583333333333334,4.339285714285714,0.4107142857142857
sampled_28d,summer,2.5,42,sampled,planned,23,daylight_proxy,106,0.5165983380011792,-0.16666190669221695,0.7089222414265601,0.6226415094339622,0.8113207547169812,0.0660377358490566,1.3057032171285377,0.6226415094339622,0.8113207547169812,0.12264150943396226,0.1509433962264151,0.22641509433962265,0.0,0.0,0.0,0.0,12.0,9.726415094339623,0.0,8.075471698113208,8.075471698113208,8.075471698113208,0.544267053701016,0.621190130624093,0.5827285921625545,0.07692307692307689,0.6923076923076923,0.846153846153846,1.0000000000000003e-09,0.0,0.9339622641509434,0.0,0.07692307692307691
sampled_28d,autumn,2.5,42,sampled,planned,0,all_hours,168,0.3131801890678146,0.16235647742169781,0.5753671545732298,0.8333333333333334,0.9166666666666666,0.041666666666666664,0.7018577938988095,0.30952380952380953,0.39285714285714285,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.5238095238095238,0.4642857142857143,0.5238095238095238,0.4642857142857143,12.0,5.25,6.023809523809524,3.5833333333333335,9.607142857142858,6.595238095238095,0.19871794871794873,0.739010989010989,0.4688644688644688,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9880952380952381,6.023809523809524,0.5402930402930403
sampled_28d,autumn,2.5,42,sampled,planned,0,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.75,0.875,0.0625,1.0527866908482142,0.4642857142857143,0.5892857142857143,0.0625,0.125,0.125,0.2857142857142857,0.19642857142857142,0.2857142857142857,0.19642857142857142,12.0,7.375,3.0357142857142856,4.875,7.910714285714286,6.392857142857143,0.2980769230769231,0.6085164835164836,0.4532967032967033,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9821428571428571,3.0357142857142856,0.3104395604395604
sampled_28d,autumn,2.5,42,sampled,planned,1,all_hours,168,0.31318018906781464,0.16235647742169784,0.5753671545732298,0.8452380952380952,0.9523809523809523,0.017857142857142856,0.6807998345822704,0.32142857142857145,0.42857142857142855,0.02976190476190476,0.08928571428571429,0.06547619047619048,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.47023809523809523,12.0,5.220238095238095,6.053571428571429,3.5773809523809526,9.630952380952381,6.604166666666667,0.19826007326007325,0.7408424908424908,0.46955128205128205,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9880952380952381,6.053571428571429,0.5425824175824175
sampled_28d,autumn,2.5,42,sampled,planned,1,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.7678571428571429,0.9285714285714286,0.026785714285714284,1.0211997518734057,0.48214285714285715,0.6428571428571429,0.044642857142857144,0.13392857142857142,0.09821428571428571,0.2857142857142857,0.1875,0.2857142857142857,0.20535714285714285,12.0,7.330357142857143,3.080357142857143,4.866071428571429,7.946428571428571,6.40625,0.2973901098901099,0.6112637362637363,0.4543269230769231,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9821428571428571,3.080357142857143,0.31387362637362637
sampled_28d,autumn,2.5,42,sampled,planned,2,all_hours,168,0.31318018906781464,0.16235647742169781,0.5753671545732298,0.8690476190476191,0.9285714285714286,0.03571428571428571,0.7200097324085886,0.34523809523809523,0.40476190476190477,0.03571428571428571,0.06547619047619048,0.06547619047619048,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4642857142857143,12.0,5.166666666666667,6.0476190476190474,3.755952380952381,9.803571428571429,6.779761904761905,0.21199633699633702,0.754120879120879,0.4830586080586081,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9880952380952381,6.0476190476190474,0.5421245421245421
sampled_28d,autumn,2.5,42,sampled,planned,2,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.8035714285714286,0.8928571428571429,0.05357142857142857,1.0800145986128826,0.5178571428571429,0.6071428571428571,0.05357142857142857,0.09821428571428571,0.09821428571428571,0.2857142857142857,0.1875,0.2857142857142857,0.19642857142857142,12.0,7.25,3.0714285714285716,5.133928571428571,8.205357142857142,6.669642857142857,0.3179945054945055,0.6311813186813187,0.47458791208791207,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9821428571428571,3.0714285714285716,0.31318681318681324
sampled_28d,autumn,2.5,42,sampled,planned,3,all_hours,168,0.3131801890678146,0.16235647742169781,0.5753671545732298,0.8452380952380952,0.8988095238095238,0.05952380952380952,0.7138377079347364,0.32142857142857145,0.375,0.041666666666666664,0.08333333333333333,0.07142857142857142,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4583333333333333,12.0,5.208333333333333,6.023809523809524,3.636904761904762,9.660714285714286,6.648809523809524,0.20283882783882787,0.743131868131868,0.4729853479853479,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9821428571428571,6.023809523809524,0.5402930402930404
sampled_28d,autumn,2.5,42,sampled,planned,3,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.7678571428571429,0.8482142857142857,0.08928571428571429,1.0707565619021047,0.48214285714285715,0.5625,0.0625,0.125,0.10714285714285714,0.2857142857142857,0.1875,0.2857142857142857,0.1875,12.0,7.3125,3.0357142857142856,4.955357142857143,7.991071428571429,6.473214285714286,0.3042582417582418,0.6146978021978021,0.45947802197802196,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9732142857142857,3.0357142857142856,0.3104395604395605
sampled_28d,autumn,2.5,42,sampled,planned,4,all_hours,168,0.3131801890678146,0.16235647742169781,0.5753671545732298,0.8392857142857143,0.9464285714285714,0.03571428571428571,0.7083868947969814,0.31547619047619047,0.4226190476190476,0.017857142857142856,0.08333333333333333,0.07738095238095238,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4642857142857143,12.0,5.196428571428571,6.053571428571429,3.744047619047619,9.797619047619047,6.770833333333333,0.2110805860805861,0.7536630036630036,0.4823717948717948,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9821428571428571,6.053571428571429,0.5425824175824175
sampled_28d,autumn,2.5,42,sampled,planned,4,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.7589285714285714,0.9196428571428571,0.05357142857142857,1.062580342195472,0.4732142857142857,0.6339285714285714,0.026785714285714284,0.125,0.11607142857142858,0.2857142857142857,0.1875,0.2857142857142857,0.19642857142857142,12.0,7.294642857142857,3.080357142857143,5.116071428571429,8.196428571428571,6.65625,0.3166208791208791,0.6304945054945055,0.47355769230769224,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9732142857142857,3.080357142857143,0.3138736263736264
sampled_28d,autumn,2.5,42,sampled,planned,5,all_hours,168,0.31318018906781464,0.16235647742169781,0.5753671545732298,0.8690476190476191,0.9583333333333334,0.023809523809523808,0.7146353170174319,0.34523809523809523,0.43452380952380953,0.017857142857142856,0.05952380952380952,0.07142857142857142,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4583333333333333,12.0,5.214285714285714,6.035714285714286,3.6547619047619047,9.69047619047619,6.6726190476190474,0.2042124542124542,0.7454212454212454,0.47481684981684985,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9821428571428571,6.035714285714286,0.5412087912087912
sampled_28d,autumn,2.5,42,sampled,planned,5,daylight_proxy,112,0.46977028360172185,0.24353471613254676,0.704677971730735,0.8035714285714286,0.9375,0.03571428571428571,1.071952975526148,0.5178571428571429,0.6517857142857143,0.026785714285714284,0.08928571428571429,0.10714285714285714,0.2857142857142857,0.1875,0.2857142857142857,0.1875,12.0,7.321428571428571,3.0535714285714284,4.982142857142857,8.035714285714286,6.508928571428571,0.3063186813186813,0.618131868131868,0.4622252747252747,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9732142857142857,3.0535714285714284,0.31181318681318676
sampled_28d,autumn,2.5,42,sampled,planned,6,all_hours,168,0.3131884931707058,0.16236478152458897,0.5753679719156988,0.8452380952380952,0.9345238095238095,0.02976190476190476,0.6993732063137755,0.32142857142857145,0.4107142857142857,0.03571428571428571,0.08333333333333333,0.07142857142857142,0.5238095238095238,0.4642857142857143,0.5238095238095238,0.47619047619047616,12.0,5.160714285714286,6.089285714285714,3.6011904761904763,9.69047619047619,6.645833333333333,0.20009157509157507,0.7454212454212454,0.47275641025641024,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9880952380952381,6.089285714285714,0.5453296703296703
sampled_28d,autumn,2.5,42,sampled,planned,6,daylight_proxy,112,0.46978273975605866,0.24354717228688352,0.704678972766732,0.7678571428571429,0.9017857142857143,0.044642857142857144,1.0490598094706631,0.48214285714285715,0.6160714285714286,0.05357142857142857,0.125,0.10714285714285714,0.2857142857142857,0.19642857142857142,0.2857142857142857,0.21428571428571427,12.0,7.241071428571429,3.1339285714285716,4.901785714285714,8.035714285714286,6.46875,0.3001373626373626,0.618131868131868,0.45913461538461536,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9821428571428571,3.1339285714285716,0.3179945054945055
sampled_28d,autumn,2.5,42,sampled,planned,7,all_hours,168,0.31373947039753397,0.16291575875141723,0.5755097042436936,0.8690476190476191,0.9523809523809523,0.011904761904761904,0.7123458758503401,0.34523809523809523,0.42857142857142855,0.03571428571428571,0.07142857142857142,0.05952380952380952,0.5238095238095238,0.4642857142857143,0.5238095238095238,0.4642857142857143,12.0,5.303571428571429,6.017857142857143,3.613095238095238,9.630952380952381,6.622023809523809,0.20100732600732604,0.7408424908424908,0.4709249084249084,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9761904761904762,6.017857142857143,0.5398351648351648
sampled_28d,autumn,2.5,42,sampled,planned,7,daylight_proxy,112,0.470609205596301,0.24437363812712584,0.704852558708554,0.8035714285714286,0.9285714285714286,0.017857142857142856,1.0685188137755104,0.5178571428571429,0.6428571428571429,0.05357142857142857,0.10714285714285714,0.08928571428571429,0.2857142857142857,0.19642857142857142,0.2857142857142857,0.19642857142857142,12.0,7.455357142857143,3.0267857142857144,4.919642857142857,7.946428571428571,6.433035714285714,0.301510989010989,0.6112637362637362,0.4563873626373626,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9642857142857143,3.0267857142857144,0.30975274725274726
sampled_28d,autumn,2.5,42,sampled,planned,8,all_hours,168,0.31604468936011904,0.16522097771400224,0.576467749114298,0.8511904761904762,0.9226190476190477,0.03571428571428571,0.7383879577221514,0.3273809523809524,0.39880952380952384,0.041666666666666664,0.07142857142857142,0.07738095238095238,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4583333333333333,12.0,5.321428571428571,6.023809523809524,3.482142857142857,9.505952380952381,6.494047619047619,0.19093406593406595,0.7312271062271062,0.4610805860805861,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9821428571428571,6.023809523809524,0.5402930402930404
sampled_28d,autumn,2.5,42,sampled,planned,8,daylight_proxy,112,0.4740670340401785,0.24783146657100336,0.7060259192503898,0.7767857142857143,0.8839285714285714,0.05357142857142857,1.107581936583227,0.49107142857142855,0.5982142857142857,0.0625,0.10714285714285714,0.11607142857142858,0.2857142857142857,0.1875,0.2857142857142857,0.1875,12.0,7.482142857142857,3.0357142857142856,4.723214285714286,7.758928571428571,6.241071428571429,0.28640109890109894,0.5968406593406593,0.4416208791208791,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9732142857142857,3.0357142857142856,0.3104395604395604
sampled_28d,autumn,2.5,42,sampled,planned,9,all_hours,168,0.3159562506643282,0.16513253901821143,0.5763808736737362,0.8511904761904762,0.9107142857142857,0.05357142857142857,0.7396576550542091,0.3273809523809524,0.3869047619047619,0.03571428571428571,0.08333333333333333,0.06547619047619048,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4583333333333333,12.0,5.291666666666667,6.029761904761905,3.5535714285714284,9.583333333333334,6.568452380952381,0.19642857142857142,0.7371794871794871,0.4668040293040293,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9821428571428571,6.029761904761905,0.5407509157509157
sampled_28d,autumn,2.5,42,sampled,planned,9,daylight_proxy,112,0.47393437599649235,0.24769880852731715,0.7059195190001119,0.7767857142857143,0.8660714285714286,0.08035714285714286,1.109486482581314,0.49107142857142855,0.5803571428571429,0.05357142857142857,0.125,0.09821428571428571,0.2857142857142857,0.1875,0.2857142857142857,0.1875,12.0,7.4375,3.044642857142857,4.830357142857143,7.875,6.352678571428571,0.29464285714285715,0.6057692307692307,0.4502060439560439,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9732142857142857,3.044642857142857,0.31112637362637363
sampled_28d,autumn,2.5,42,sampled,planned,10,all_hours,168,0.31248970291241496,0.16166599126629816,0.5696242782722727,0.8630952380952381,0.9523809523809523,0.02976190476190476,0.7065873957004678,0.3392857142857143,0.42857142857142855,0.017857142857142856,0.07738095238095238,0.05952380952380952,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.47619047619047616,12.0,5.267857142857143,6.095238095238095,3.6011904761904763,9.696428571428571,6.648809523809524,0.20009157509157507,0.745879120879121,0.472985347985348,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9761904761904762,6.095238095238095,0.5457875457875458
sampled_28d,autumn,2.5,42,sampled,planned,10,daylight_proxy,112,0.46873455436862244,0.24249898689944724,0.6976444134341014,0.7946428571428571,0.9285714285714286,0.044642857142857144,1.0598810935507017,0.5089285714285714,0.6428571428571429,0.026785714285714284,0.11607142857142858,0.08928571428571429,0.2857142857142857,0.1875,0.2857142857142857,0.21428571428571427,12.0,7.401785714285714,3.142857142857143,4.901785714285714,8.044642857142858,6.473214285714286,0.3001373626373626,0.6188186813186813,0.45947802197802196,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9642857142857143,3.142857142857143,0.3186813186813187
sampled_28d,autumn,2.5,42,sampled,planned,11,all_hours,168,0.31272512422937926,0.16190141258326246,0.5701186417456013,0.8392857142857143,0.9166666666666666,0.047619047619047616,0.7014097875478316,0.31547619047619047,0.39285714285714285,0.03571428571428571,0.09523809523809523,0.06547619047619048,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4583333333333333,12.0,5.25,6.029761904761905,3.4583333333333335,9.488095238095237,6.473214285714286,0.1891025641025641,0.7298534798534799,0.4594780219780219,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9761904761904762,6.029761904761905,0.5407509157509157
sampled_28d,autumn,2.5,42,sampled,planned,11,daylight_proxy,112,0.46908768634406883,0.2428521188748937,0.6982498825626638,0.7589285714285714,0.875,0.07142857142857142,1.0521146813217475,0.4732142857142857,0.5892857142857143,0.05357142857142857,0.14285714285714285,0.09821428571428571,0.2857142857142857,0.1875,0.2857142857142857,0.1875,12.0,7.375,3.044642857142857,4.6875,7.732142857142857,6.209821428571429,0.28365384615384615,0.5947802197802198,0.43921703296703296,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9642857142857143,3.044642857142857,0.31112637362637363
sampled_28d,autumn,2.5,42,sampled,planned,12,all_hours,168,0.31614018654336734,0.16531647489725054,0.5772885462728199,0.8154761904761905,0.9166666666666666,0.041666666666666664,0.6718737543845663,0.2916666666666667,0.39285714285714285,0.041666666666666664,0.1130952380952381,0.07142857142857142,0.5238095238095238,0.47023809523809523,0.5238095238095238,0.47619047619047616,12.0,5.279761904761905,6.029761904761905,3.4583333333333335,9.488095238095237,6.473214285714286,0.1891025641025641,0.7298534798534797,0.4594780219780219,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9821428571428571,6.029761904761905,0.5407509157509157
sampled_28d,autumn,2.5,42,sampled,planned,12,daylight_proxy,112,0.474210279815051,0.24797471234587581,0.7070311863607421,0.7232142857142857,0.875,0.0625,1.0078106315768496,0.4375,0.5892857142857143,0.0625,0.16964285714285715,0.10714285714285714,0.2857142857142857,0.20535714285714285,0.2857142857142857,0.21428571428571427,12.0,7.419642857142857,3.044642857142857,4.6875,7.732142857142857,6.209821428571429,0.28365384615384615,0.5947802197802198,0.43921703296703296,0.07692307692307689,0.6923076923076923,0.8461538461538461,1.0000000000000003e-09,0.2857142857142857,0.9732142857142857,3.044642857142857,0.3111263736263736
sampled_28d,autumn,2.5,42,sampled,planned,13,all_hours,168,0.31797871492346935,0.16715500327735258,0.5800519956102307,0.8392857142857143,0.9107142857142857,0.05357142857142857,0.675812390385842,0.31547619047619047,0.3869047619047619,0.03571428571428571,0.09523809523809523,0.06547619047619048,0.5238095238095238,0.4583333333333333,0.5238095238095238,0.4583333333333333,12.0,5.3273809523809526,6.0,3.4583333333333335,9.458333333333334,6.458333333333333,0.1891025641025641,0.7275641025641025,0.4583333333333333,0.07692307692307689,0.6923076923076924,0.846153846153846,1e-09,0.5238095238095238,0.9821428571428571,6.0,0.5384615384615384
