scale,metric,unit,alpha,mean,var,cvar,sample_count,tail_equivalent_count,excluded_partial_blocks,experiment,grid_limit_kw,seed,policy
hour,shortage_penalty,EUR/hour,0.9,0.016610281808035986,0.0,0.16610281808035987,96,9.599999999999998,0,planned_48h,2.5,42,cvar_0.5
hour,inventory_adjustment,EUR/hour,0.9,0.014020312500000002,0.1326315789473684,0.1660478437610138,96,9.599999999999998,0,planned_48h,2.5,42,cvar_0.5
hour,adjusted_loss,EUR/hour,0.9,0.40933757750943567,0.6396315789473684,0.7999252268855737,96,9.599999999999998,0,planned_48h,2.5,42,cvar_0.5
hour,ens,kWh/hour,0.9,0.0016610281808035973,0.0,0.01661028180803598,96,9.599999999999998,0,planned_48h,2.5,42,cvar_0.5
utc_day,actual_expense,EUR/block,0.9,9.08896759683359,10.234720162479595,10.234720162479595,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
utc_day,shortage_penalty,EUR/block,0.9,0.39864676339286365,1.594587053571428,1.594587053571428,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
utc_day,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999999,0.6943499999999998,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
utc_day,adjusted_loss,EUR/block,0.9,9.824101860226456,11.829307216051022,11.829307216051022,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
utc_day,ens,kWh/block,0.9,0.03986467633928634,0.15945870535714268,0.15945870535714268,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
nonoverlapping_24h,actual_expense,EUR/block,0.9,9.08896759683359,10.234720162479595,10.234720162479595,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.39864676339286365,1.594587053571428,1.594587053571428,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999999,0.6943499999999998,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,9.824101860226456,11.829307216051022,11.829307216051022,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
nonoverlapping_24h,ens,kWh/block,0.9,0.03986467633928634,0.15945870535714268,0.15945870535714268,4,0.3999999999999999,0,planned_48h,2.5,42,cvar_0.5
hour,actual_expense,EUR/hour,0.9,0.3757947130500885,0.507,0.5069999999999999,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,perfect_foresight
hour,shortage_penalty,EUR/hour,0.9,6.476300976980079e-16,0.0,6.476300976980081e-15,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,perfect_foresight
hour,inventory_adjustment,EUR/hour,0.9,0.014020312500000002,0.1326315789473684,0.14033699437191605,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,perfect_foresight
hour,adjusted_loss,EUR/hour,0.9,0.3898150255500892,0.6396315789473684,0.6396315789473684,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,perfect_foresight
hour,ens,kWh/hour,0.9,6.47630097698008e-17,0.0,6.47630097698008e-16,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,perfect_foresight
utc_day,actual_expense,EUR/block,0.9,9.019073113202124,9.693372549125693,9.693372549125693,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
utc_day,shortage_penalty,EUR/block,0.9,1.554312234475219e-14,5.773159728050814e-14,5.773159728050814e-14,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
utc_day,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999998,0.6943499999999998,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
utc_day,adjusted_loss,EUR/block,0.9,9.35556061320214,10.387722549125693,10.387722549125693,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
utc_day,ens,kWh/block,0.9,1.5543122344752192e-15,5.773159728050814e-15,5.773159728050815e-15,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
nonoverlapping_24h,actual_expense,EUR/block,0.9,9.019073113202124,9.693372549125693,9.693372549125693,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,1.554312234475219e-14,5.773159728050814e-14,5.773159728050814e-14,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999998,0.6943499999999998,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,9.35556061320214,10.387722549125693,10.387722549125693,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
nonoverlapping_24h,ens,kWh/block,0.9,1.5543122344752192e-15,5.773159728050814e-15,5.773159728050815e-15,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,perfect_foresight
hour,actual_expense,EUR/hour,0.9,0.37799737851216814,0.507,0.5069999999999999,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,deterministic
hour,shortage_penalty,EUR/hour,0.9,0.09304004669189496,0.0,0.9304004669189496,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,deterministic
hour,inventory_adjustment,EUR/hour,0.9,0.014020312500000008,0.1326315789473684,0.15021978627828722,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,deterministic
hour,adjusted_loss,EUR/hour,0.9,0.4850577377040631,0.6396315789473684,1.5377572278943015,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,deterministic
hour,ens,kWh/hour,0.9,0.009304004669189493,0.0,0.09304004669189495,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,deterministic
utc_day,actual_expense,EUR/block,0.9,9.071937084292035,10.070918424072264,10.070918424072264,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
utc_day,shortage_penalty,EUR/block,0.9,2.2329611206054785,8.899528401692741,8.899528401692741,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
utc_day,inventory_adjustment,EUR/block,0.9,0.3364875000000003,0.6943500000000001,0.6943500000000001,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
utc_day,adjusted_loss,EUR/block,0.9,11.641385704897514,18.97044682576501,18.97044682576501,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
utc_day,ens,kWh/block,0.9,0.22329611206054786,0.8899528401692742,0.8899528401692742,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
nonoverlapping_24h,actual_expense,EUR/block,0.9,9.071937084292035,10.070918424072264,10.070918424072264,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,2.2329611206054785,8.899528401692741,8.899528401692741,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.3364875000000003,0.6943500000000001,0.6943500000000001,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,11.641385704897514,18.97044682576501,18.97044682576501,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
nonoverlapping_24h,ens,kWh/block,0.9,0.22329611206054786,0.8899528401692742,0.8899528401692742,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,deterministic
hour,actual_expense,EUR/hour,0.9,0.37897512594938315,0.507,0.5069999999999999,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,stochastic
hour,shortage_penalty,EUR/hour,0.9,0.016610281808035754,0.0,0.16610281808035757,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,stochastic
hour,inventory_adjustment,EUR/hour,0.9,0.014020312500000007,0.1326315789473684,0.16867554972942606,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,stochastic
hour,adjusted_loss,EUR/hour,0.9,0.40960572025741887,0.6396315789473684,0.7920044162530353,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,stochastic
hour,ens,kWh/hour,0.9,0.0016610281808035752,0.0,0.016610281808035754,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,stochastic
utc_day,actual_expense,EUR/block,0.9,9.095403022785193,10.234720162479594,10.234720162479594,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
utc_day,shortage_penalty,EUR/block,0.9,0.3986467633928581,1.5945870535714324,1.5945870535714324,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
utc_day,inventory_adjustment,EUR/block,0.9,0.33648750000000016,0.6943500000000001,0.6943500000000001,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
utc_day,adjusted_loss,EUR/block,0.9,9.830537286178053,11.829307216051028,11.829307216051028,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
utc_day,ens,kWh/block,0.9,0.0398646763392858,0.1594587053571432,0.1594587053571432,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
nonoverlapping_24h,actual_expense,EUR/block,0.9,9.095403022785193,10.234720162479594,10.234720162479594,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.3986467633928581,1.5945870535714324,1.5945870535714324,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.33648750000000016,0.6943500000000001,0.6943500000000001,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,9.830537286178053,11.829307216051028,11.829307216051028,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
nonoverlapping_24h,ens,kWh/block,0.9,0.0398646763392858,0.1594587053571432,0.1594587053571432,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,stochastic
hour,actual_expense,EUR/hour,0.9,0.3787069832013996,0.507,0.5069999999999999,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,cvar_0.5
hour,shortage_penalty,EUR/hour,0.9,0.01661028180803603,0.0,0.16610281808036034,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,cvar_0.5
hour,inventory_adjustment,EUR/hour,0.9,0.014020312500000002,0.1326315789473684,0.1660478437610138,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,cvar_0.5
hour,adjusted_loss,EUR/hour,0.9,0.40933757750943567,0.6396315789473684,0.7920044162530353,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,cvar_0.5
hour,ens,kWh/hour,0.9,0.001661028180803603,0.0,0.01661028180803603,96,9.599999999999998,0,deficit_discharge_48h,2.5,42,cvar_0.5
utc_day,actual_expense,EUR/block,0.9,9.08896759683359,10.234720162479594,10.234720162479594,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
utc_day,shortage_penalty,EUR/block,0.9,0.39864676339286476,1.5945870535714324,1.5945870535714324,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
utc_day,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999999,0.6943499999999998,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
utc_day,adjusted_loss,EUR/block,0.9,9.824101860226456,11.829307216051028,11.829307216051028,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
utc_day,ens,kWh/block,0.9,0.03986467633928647,0.1594587053571432,0.1594587053571432,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
nonoverlapping_24h,actual_expense,EUR/block,0.9,9.08896759683359,10.234720162479594,10.234720162479594,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
nonoverlapping_24h,shortage_penalty,EUR/block,0.9,0.39864676339286476,1.5945870535714324,1.5945870535714324,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
nonoverlapping_24h,inventory_adjustment,EUR/block,0.9,0.33648750000000005,0.6943499999999999,0.6943499999999998,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
nonoverlapping_24h,adjusted_loss,EUR/block,0.9,9.824101860226456,11.829307216051028,11.829307216051028,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
nonoverlapping_24h,ens,kWh/block,0.9,0.03986467633928647,0.1594587053571432,0.1594587053571432,4,0.3999999999999999,0,deficit_discharge_48h,2.5,42,cvar_0.5
