grid_limit_kw,seed,experiment,window,hours,scenario_mode,execution_rule,policy,risk_weight,tail_tiebreak,hourly_sample_count,total_loss_eur,total_emergency_discharge_kwh,hours_with_emergency_discharge,total_accounted_loss_eur,total_actual_expense_eur,total_operating_cost_eur,total_grid_cost_eur,total_battery_cost_eur,total_shortage_cost_eur,total_inventory_adjustment_eur,mean_hourly_loss_eur,var_hourly_loss_eur,cvar_hourly_loss_eur,upper_tail_equivalent_hours,total_ens_kwh,eens_kwh_per_hour,lolp,total_grid_import_kwh,peak_grid_import_kw,total_curtailment_kwh,total_throughput_kwh,total_solve_seconds,max_residual,hours_with_loss,hours_with_physical_override,total_physical_override_kwh,perfect_foresight_loss_eur,regret_eur
2.5,42,all_matching_28d,spring,168,all_matching,planned,perfect_foresight,0.0,True,168,51.24629572471369,0.0,0,51.24629572471369,50.59469572471214,50.59469572471368,49.85415201480261,0.7405437099095282,1.545430450278218e-12,0.651600000000002,0.3050374745518672,0.5897631578947368,0.6191525121091301,16.799999999999997,1.545430450278218e-13,9.198990775465584e-16,0.0,289.31058583470383,2.5,0.0,74.05437099095361,0.0,1.5720758028692217e-13,142,0,3.1213920337336276e-13,51.24629572471369,0.0
2.5,42,all_matching_28d,spring,168,all_matching,planned,deterministic,0.0,True,168,55.51483811039955,0.0,0,55.51483811039955,53.483634315756674,54.86323811039955,53.039932360445334,0.4437019553113427,1.3796037946428588,0.6516000000000015,0.3304454649428545,0.5897631578947369,0.6893073636064211,16.799999999999997,0.1379603794642857,0.0008211927349064624,0.023809523809523808,305.426750846425,2.5,17.775390624999996,44.37019553113484,0.0,7.327471962526033e-15,142,3,0.03401111421131014,51.24629572471369,4.268542385685862
2.5,42,all_matching_28d,spring,168,all_matching,planned,stochastic,0.0,True,168,53.36715326773919,0.0,0,53.36715326773919,52.507684964167744,52.715553267739196,51.917501218124045,0.5901837460436983,0.20786830357144123,0.6516000000000021,0.3176616265936857,0.5897631578947368,0.6312830517280926,16.799999999999997,0.020786830357144032,0.0001237311330782383,0.005952380952380952,298.17401404354456,2.5,9.654785156250002,59.018374604370464,196.45002930075862,1.743861637315547e-07,143,0,8.326672684688674e-16,51.24629572471369,2.120857543025501
2.5,42,all_matching_28d,spring,168,all_matching,planned,cvar_0.5,0.5,True,168,53.15452400539264,0.0,0,53.15452400539264,52.50292400539263,52.50292400539264,51.76506948552073,0.7378545198718983,4.440892098500626e-15,0.6516000000000041,0.3163959762225752,0.5897631578947368,0.6191155211812317,16.799999999999997,4.440892098500626e-16,2.64338815386942e-18,0.0,299.6740770523078,2.5,10.377272874826868,73.7854519871907,202.90884849999566,3.244071677954708e-12,143,1,0.0002092633928586433,51.24629572471369,1.908228280678948
2.5,42,all_matching_28d,summer,168,all_matching,planned,perfect_foresight,0.0,True,168,46.03739034128293,0.0,0,46.03739034128293,45.385790341282885,45.38579034128293,44.44989383223684,0.935896509046045,3.552713678800501e-14,0.6516000000000025,0.27403208536477935,0.5897631578947368,0.6141593534617793,16.799999999999997,3.552713678800501e-15,2.114710523095536e-17,0.0,260.2560727796053,2.5,1.3322676295501878e-15,93.58965090460526,0.0,1.3322676295501878e-15,133,0,5.176414852314792e-15,46.03739034128293,0.0
2.5,42,all_matching_28d,summer,168,all_matching,planned,deterministic,0.0,True,168,58.29916345005585,0.0,0,58.29916345005585,48.748035048363086,57.64756345005584,48.10895032203311,0.6390847263299768,8.899528401692756,0.6516000000000028,0.34701883005985623,0.5897631578947368,1.1209497833683568,16.799999999999997,0.8899528401692754,0.005297338334340925,0.023809523809523808,279.4528417329334,2.5,21.607833426339287,63.90847263299848,0.0,3.3306690738754696e-15,133,13,2.8045765981308244,46.03739034128293,12.261773108772921
2.5,42,all_matching_28d,summer,168,all_matching,planned,stochastic,0.0,True,168,51.211060905290275,0.0,0,51.211060905290275,47.41779656377239,50.559460905290265,46.71960113525874,0.6981954285136461,3.1416643415178758,0.6516000000000035,0.3048277434838707,0.5897631578947368,0.7974305932809489,16.799999999999997,0.3141664341517875,0.0018700382985225449,0.011904761904761904,270.67625246353066,2.5,11.952525111607144,69.81954285136541,180.44511019880883,6.767919558114954e-13,133,3,0.24302455357142894,46.03739034128293,5.173670564007345
2.5,42,all_matching_28d,summer,168,all_matching,planned,cvar_0.5,0.5,True,168,52.2409350754221,0.0,0,52.2409350754221,47.46621260787627,51.616547429304845,46.756352918332276,0.7098596895439973,4.15033482142857,0.6243876461172497,0.3109579468775125,0.5897631578947368,0.8562728646043116,16.799999999999997,0.41503348214285685,0.0024704373937074814,0.011904761904761904,271.1051461972739,2.5,12.271527387032553,70.98596895440053,186.14015920029487,1.872968447003132e-11,133,3,0.6096550170138386,46.03739034128293,6.203544734139172
2.5,42,all_matching_28d,autumn,168,all_matching,planned,perfect_foresight,0.0,True,168,57.521641164172024,0.0,0,57.521641164172024,56.82729116416515,56.82729116417204,56.28579205386501,0.5414991103001432,6.870060076380469e-12,0.6943500000000014,0.34239072121530967,0.5897631578947368,0.6194353983867137,16.799999999999997,6.870060076380469e-13,4.0893214740359935e-15,0.0,324.8121161081407,2.5,0.0,54.14991103001499,0.0,7.607248164731575e-13,158,0,1.447897357564898e-12,57.521641164172024,0.0
2.5,42,all_matching_28d,autumn,168,all_matching,planned,deterministic,0.0,True,168,80.88942137736008,0.0,0,80.88942137736008,57.66864699119931,80.19507137736007,57.169772556268605,0.49887443493070216,22.52642438616076,0.6943500000000022,0.48148465105571475,0.7906707570929289,1.870170322071573,16.799999999999997,2.252642438616075,0.013408585944143302,0.125,329.93905864606586,2.5,7.598029436383928,49.88744349307104,0.0,7.993605777301127e-15,158,25,2.805970447551863,57.521641164172024,23.367780213188055
2.5,42,all_matching_28d,autumn,168,all_matching,planned,stochastic,0.0,True,168,59.36909867279863,0.0,0,59.36909867279863,57.78018080170486,58.67474867279863,57.045940591939086,0.7342402097657706,0.8945678710937566,0.6943500000000025,0.3533874920999918,0.5897631578947369,0.6686006760326461,16.799999999999997,0.08945678710937549,0.0005324808756510446,0.011904761904761904,329.92206084125434,2.5,4.211635044642857,73.42402097657796,128.27805119985715,1.444844244247179e-12,158,2,0.24190848214285998,57.521641164172024,1.8474575086266043
2.5,42,all_matching_28d,autumn,168,all_matching,planned,cvar_0.5,0.5,True,168,59.967209045966655,0.0,0,59.967209045966655,57.781492904783605,59.272859045966655,57.05771570464762,0.7237772001359833,1.491366141183046,0.6943500000000027,0.35694767289265866,0.5897631578947369,0.7034172099582277,16.799999999999997,0.14913661411830442,0.0008877179411803835,0.011904761904761904,329.92696719221476,2.5,4.329842428336463,72.37772001359923,144.30903370003216,1.347588707290015e-12,158,2,0.28006359443015394,57.521641164172024,2.4455678817946307
2.5,42,planned_48h,winter,48,sampled,planned,perfect_foresight,0.0,True,48,19.849573413694653,0.0,0,19.849573413694653,19.197973413694598,19.197973413694655,19.07091921312327,0.1270542005713279,5.773159728050814e-14,0.6516000000000002,0.4135327794519719,0.6396315789473684,0.6396315789473684,4.799999999999999,5.773159728050814e-15,1.2027416100105862e-16,0.0,109.69096693213297,2.5,0.0,12.705420057132958,0.042780099902302,6.217248937900877e-15,48,0,5.6621374255882976e-15,19.849573413694653,0.0
2.5,42,planned_48h,winter,48,sampled,planned,deterministic,0.0,True,48,23.96162833494292,0.0,0,23.96162833494292,19.10762761879707,23.31002833494292,18.989432218627368,0.11819540016970201,4.202400716145851,0.6516000000000001,0.4992005903113108,0.6396315789473684,1.315182817425645,4.799999999999999,0.4202400716145848,0.008755001491970517,0.14583333333333334,109.22532696358495,2.5,0.0,11.819540016970368,0.0,2.458033776520097e-13,48,4,0.05725213913690607,19.849573413694653,4.112054921248266
2.5,42,planned_48h,winter,48,sampled,planned,stochastic,0.0,True,48,19.85669073477826,0.0,0,19.85669073477826,19.20509073477826,19.20509073477826,19.07153518162053,0.1335555531577304,0.0,0.6516000000000003,0.4136810569745471,0.6396315789473684,0.6396315789473684,4.799999999999999,0.0,0.0,0.0,109.72428529624199,2.5,0.0,13.355555315773248,0.0,7.194245199571014e-14,48,0,2.7755575615628914e-16,19.849573413694653,0.00711732108360863
2.5,42,planned_48h,winter,48,sampled,planned,cvar_0.5,0.5,True,48,19.853564776700722,0.0,0,19.853564776700722,19.20196477670069,19.20196477670072,19.07280636605133,0.1291584106493599,2.6645352591003757e-14,0.6516,0.4136159328479317,0.6396315789473684,0.6396315789473693,4.799999999999999,2.6645352591003757e-15,5.551115123125783e-17,0.0,109.70175066315048,2.5,0.0,12.91584106493619,0.0,8.260059303211167e-14,48,0,2.7755575615628914e-16,19.849573413694653,0.003991363006068838
2.5,42,planned_48h,summer,48,sampled,planned,perfect_foresight,0.0,True,48,17.572669039113904,0.0,0,17.572669039113904,16.878319039113897,16.878319039113904,16.734356573807567,0.1439624653063302,4.440892098500626e-15,0.6943499999999999,0.3660972716482063,0.6396315789473684,0.6396315789473684,4.799999999999999,4.440892098500626e-16,9.25185853854297e-18,0.0,96.47011860094572,2.5,0.0,14.39624653063322,0.0861388000193983,1.9984014443252818e-15,44,0,3.3306690738754696e-16,17.572669039113904,0.0
2.5,42,planned_48h,summer,48,sampled,planned,deterministic,0.0,True,48,26.684348076142847,0.0,0,26.684348076142847,17.090469674450098,25.989998076142847,16.953214692034038,0.13725498241605985,8.899528401692741,0.6943500000000009,0.5559239182529759,0.6396315789473684,2.3876316518549405,4.799999999999999,0.8899528401692741,0.018540684170193212,0.08333333333333333,97.74380766078404,2.5,2.198016648065476,13.725498241606207,0.0,3.108624468950439e-15,44,7,2.5774979150951074,17.572669039113904,9.111679037028942
2.5,42,planned_48h,summer,48,sampled,planned,stochastic,0.0,True,48,19.465458409933944,0.0,0,19.465458409933944,17.176521356362514,18.771108409933944,16.984154720258996,0.19236663610351723,1.594587053571428,0.6943500000000005,0.40553038354029053,0.6396315789473684,0.9602188748237781,4.799999999999999,0.1594587053571428,0.0033220563616071417,0.041666666666666664,97.92314854338767,2.5,1.364425223214286,19.236663610351954,0.0,1.1390888232654106e-12,44,4,2.074846540178572,17.572669039113904,1.89278937082004
2.5,42,planned_48h,summer,48,sampled,planned,cvar_0.5,0.5,True,48,19.442842664205102,0.0,0,19.442842664205102,17.15390561063367,18.748492664205102,16.97396649953935,0.1799391110943195,1.594587053571428,0.6943500000000002,0.40505922217093965,0.6396315789473684,0.9602188748237781,4.799999999999999,0.15945870535714268,0.003322056361607139,0.041666666666666664,97.85945951903042,2.5,1.364425223214286,17.993911109432197,0.0,7.7937656328686e-14,44,4,1.6911877117753304,17.572669039113904,1.8701736250911978
2.5,42,deficit_discharge_48h,winter,48,sampled,deficit_discharge,perfect_foresight,0.0,True,48,19.849573413694653,0.0,0,19.849573413694653,19.197973413694598,19.197973413694655,19.07091921312327,0.1270542005713279,5.773159728050814e-14,0.6516000000000002,0.4135327794519719,0.6396315789473684,0.6396315789473684,4.799999999999999,5.773159728050814e-15,1.2027416100105862e-16,0.0,109.69096693213297,2.5,0.0,12.705420057132958,0.0410102000460028,6.217248937900877e-15,48,0,5.6621374255882976e-15,19.849573413694653,0.0
2.5,42,deficit_discharge_48h,winter,48,sampled,deficit_discharge,deterministic,0.0,True,48,19.88119474344721,0.4170084635416681,6,19.88119474344721,19.197278662718034,19.22959474344721,19.070292585519102,0.126986077198932,0.032316080729173344,0.6516000000000001,0.4141915571551502,0.6396315789473684,0.6396315789473684,4.799999999999999,0.0032316080729172443,6.732516818577592e-05,0.020833333333333332,109.6873862029663,2.5,0.0,12.698607719893385,1.8422943998593815,2.458033776520097e-13,48,4,0.05725213913690539,19.849573413694653,0.03162132975255716
2.5,42,deficit_discharge_48h,winter,48,sampled,deficit_discharge,stochastic,0.0,True,48,19.85669073477826,2.2204460492503126e-16,0,19.85669073477826,19.20509073477826,19.20509073477826,19.07153518162053,0.1335555531577304,0.0,0.6516000000000003,0.4136810569745471,0.6396315789473684,0.6396315789473684,4.799999999999999,0.0,0.0,0.0,109.72428529624199,2.5,0.0,13.355555315773248,13.74836020031944,7.194245199571014e-14,48,0,2.7755575615628914e-16,19.849573413694653,0.00711732108360863
2.5,42,deficit_discharge_48h,winter,48,sampled,deficit_discharge,cvar_0.5,0.5,True,48,19.853564776700722,1.2434497875801753e-14,0,19.853564776700722,19.20196477670069,19.20196477670072,19.07280636605133,0.1291584106493599,2.6645352591003757e-14,0.6516,0.4136159328479317,0.6396315789473684,0.6396315789473684,4.799999999999999,2.6645352591003757e-15,5.551115123125783e-17,0.0,109.70175066315048,2.5,0.0,12.915841064936188,14.56216310011223,8.260059303211166e-14,48,0,2.609024107869118e-15,19.849573413694653,0.003991363006068838
2.5,42,deficit_discharge_48h,summer,48,sampled,deficit_discharge,perfect_foresight,0.0,True,48,17.572669039113904,0.0,0,17.572669039113904,16.878319039113897,16.878319039113904,16.734356573807567,0.1439624653063302,4.440892098500626e-15,0.6943499999999999,0.3660972716482063,0.6396315789473684,0.6396315789473684,4.799999999999999,4.440892098500626e-16,9.25185853854297e-18,0.0,96.47011860094572,2.5,0.0,14.39624653063322,0.046408100053668,1.9984014443252818e-15,44,0,3.3306690738754696e-16,17.572669039113904,0.0
2.5,42,deficit_discharge_48h,summer,48,sampled,deficit_discharge,deterministic,0.0,True,48,26.684348076142847,0.39860026041666674,3,26.684348076142847,17.090469674450098,25.989998076142847,16.953214692034038,0.13725498241605993,8.899528401692741,0.6943500000000009,0.5559239182529759,0.6396315789473684,2.4358828768412346,4.799999999999999,0.8899528401692742,0.018540684170193212,0.041666666666666664,97.74380766078404,2.5,2.198016648065476,13.725498241606207,1.8188210998196135,3.1086244689504387e-15,44,7,3.0745825262941575,17.572669039113904,9.111679037028942
2.5,42,deficit_discharge_48h,summer,48,sampled,deficit_discharge,stochastic,0.0,True,48,19.465458409933948,0.22977120535714268,3,19.465458409933948,17.176521356362514,18.771108409933944,16.984154720258996,0.19236663610351723,1.5945870535714324,0.6943500000000004,0.4055303835402906,0.6396315789473684,0.9443772535587023,4.799999999999999,0.1594587053571432,0.0033220563616071504,0.020833333333333332,97.92314854338767,2.5,1.364425223214286,19.236663610351954,13.773029300267808,1.1390888232654106e-12,44,4,2.074846540178572,17.572669039113904,1.8927893708200436
2.5,42,deficit_discharge_48h,summer,48,sampled,deficit_discharge,cvar_0.5,0.5,True,48,19.442842664205102,0.24880157625858718,3,19.442842664205102,17.15390561063367,18.748492664205106,16.97396649953935,0.17993911109431954,1.5945870535714324,0.6943500000000002,0.40505922217093965,0.6396315789473684,0.9443772535587023,4.799999999999999,0.1594587053571432,0.0033220563616071504,0.020833333333333332,97.85945951903042,2.5,1.364425223214286,17.993911109432197,16.72610730060842,9.059419880941277e-14,44,4,1.6911877117753304,17.572669039113904,1.8701736250911978
