time,load_kw,pv_kw,price_eur_per_kwh,requested_charge_kw,requested_discharge_kw,charge_kw,discharge_kw,soc_before_kwh,soc_kwh,pv_used_kw,curtailment_kwh,grid_kw,ens_kwh,throughput_kwh,grid_cost_eur,battery_cost_eur,shortage_cost_eur,inventory_adjustment_eur,operating_cost_eur,loss_eur,charge_override_kw,discharge_override_kw,balance_residual_kw,actual_expense_eur,policy,stress,plan_expected_loss_eur,plan_var_eur,plan_cvar_eur,plan_objective_eur,solve_seconds,max_residual,original_solve_seconds,emergency_discharge_kw,reused_original,execution_rule,scenario_mode,grid_limit_kw,seed,experiment,window,risk_weight,tail_tiebreak,forecast_issue_time,forecast_valid_time,forecast_lead_hours,point_forecast_pv_kw,scenario_mean_pv_kw,scenario_min_pv_kw,scenario_max_pv_kw,scenario_p10_pv_kw,scenario_p90_pv_kw,scenario_std_pv_kw,forecast_error_pv_kw,forecast_daylight_proxy,scenario_count,plan_primary_expected_loss_eur,plan_primary_cvar_eur,plan_tail_tiebreak_tolerance_eur,plan_tail_tiebreak_used,scenario_candidate_count,scenario_tail_equivalent_count,scenario_unique_path_count,scenario_sha256,scenario_member_count,scenario_unique_member_count,observation_tied_member_count,tie_tolerance_kw,inside_min_max,inside_p10_p90,inside_min_max_strict,inside_p10_p90_strict,below_ensemble_min,above_ensemble_max,below_p10,above_p90,equal_ensemble_min,equal_ensemble_max,equal_p10,equal_p90,observation_rank_lower,observation_rank_upper,observation_rank_midpoint,observation_pit_lower,observation_pit_upper,observation_pit_midpoint,ideal_below_ensemble_min_fraction,ideal_p10_p90_coverage,ideal_ensemble_range_coverage
2017-07-01 14:00:00+00:00,2.35,1.7802734375,0.175,0.0,0.0,0.0,0.0,5.316312512849506,5.316312512849506,1.7802734375,0.0,0.5697265625000001,0.0,0.0,0.0997021484375,0.0,0.0,-0.0,0.0997021484375,0.0997021484375,0.0,0.0,0.0,0.0997021484375,deterministic,False,7.845440759367599,7.845440759367599,7.845440759367598,7.845440759367599,0.0,2.220446049250313e-16,0.0404432999202981,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 14:00:00+00:00,2017-07-01 14:00:00+00:00,0.0,1.804375930059524,1.804375930059524,1.804375930059524,1.804375930059524,1.804375930059524,1.804375930059524,0.0,0.0241024925595239,True,1.0,7.845440759367599,7.845440759367598,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 15:00:00+00:00,2.35,1.099609375,0.175,0.0,0.0,0.0,0.0,5.316312512849506,5.316312512849506,1.099609375,0.0,1.250390625,0.0,0.0,0.218818359375,0.0,0.0,-0.0,0.218818359375,0.218818359375,0.0,0.0,0.0,0.218818359375,deterministic,False,7.831521244393641,7.831521244393641,7.831521244393641,7.831521244393641,0.0,2.220446049250313e-16,0.0348912000190466,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 15:00:00+00:00,2017-07-01 15:00:00+00:00,0.0,1.272573707217262,1.272573707217262,1.272573707217262,1.272573707217262,1.272573707217262,1.272573707217262,0.0,0.172964332217262,True,1.0,7.831521244393641,7.831521244393641,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 16:00:00+00:00,2.35,0.775390625,0.175,0.0,0.0,0.0,0.0,5.316312512849506,5.316312512849506,0.775390625,0.0,1.574609375,0.0,0.0,0.275556640625,0.0,0.0,-0.0,0.275556640625,0.275556640625,0.0,0.0,0.0,0.275556640625,deterministic,False,7.82419906014885,7.82419906014885,7.82419906014885,7.82419906014885,0.0,2.220446049250313e-16,0.0366321000037714,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 16:00:00+00:00,2017-07-01 16:00:00+00:00,0.0,0.7651774088541667,0.7651774088541667,0.7651774088541667,0.7651774088541667,0.7651774088541667,0.7651774088541667,0.0,-0.0102132161458332,True,1.0,7.82419906014885,7.82419906014885,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 17:00:00+00:00,3.2,0.57421875,0.2,0.0,1.5911358380998872,0.0,1.5911358380998872,5.316312512849506,3.641432683270677,0.57421875,0.0,1.034645411900113,0.0,1.5911358380998872,0.2069290823800226,0.0159113583809988,0.0,0.3014783693241891,0.2228404407610215,0.5243188100852106,0.0,0.0,0.0,0.2228404407610215,deterministic,False,7.824850101815516,7.824850101815516,7.824850101815516,7.824850101815516,0.0,2.220446049250313e-16,0.0389366000890731,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 17:00:00+00:00,2017-07-01 17:00:00+00:00,0.0,0.3129138764880952,0.3129138764880952,0.3129138764880952,0.3129138764880952,0.3129138764880952,0.3129138764880952,0.0,-0.2613048735119048,True,1.0,7.824850101815516,7.824850101815516,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 18:00:00+00:00,3.2,0.0751953125,0.2,0.0,0.6593610491071429,0.0,0.6593610491071429,3.641432683270677,2.9473684210526323,0.0751953125,0.0,2.4654436383928573,0.0,0.6593610491071429,0.4930887276785715,0.0065936104910714,0.0,0.1249315671992481,0.4996823381696429,0.624613905368891,0.0,0.0,0.0,0.4996823381696429,deterministic,False,7.823950551852656,7.823950551852656,7.823950551852656,7.823950551852656,0.0,2.220446049250313e-16,0.0372152000200003,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 18:00:00+00:00,2017-07-01 18:00:00+00:00,0.0,0.0406389508928571,0.0406389508928571,0.0406389508928571,0.0406389508928571,0.0406389508928571,0.0406389508928571,0.0,-0.0345563616071428,True,1.0,7.823950551852656,7.823950551852656,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 19:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000001,0.0,0.7000000000000001,2.9473684210526323,2.2105263157894743,0.0,0.0,2.5,0.0,0.7000000000000001,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,deterministic,False,7.821353945590908,7.821353945590908,7.821353945590908,7.821353945590908,0.0,2.220446049250313e-16,0.038977300049737,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 19:00:00+00:00,2017-07-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.821353945590908,7.821353945590908,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 20:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000003,0.0,0.7000000000000003,2.2105263157894743,1.4736842105263162,0.0,0.0,2.5,0.0,0.7000000000000003,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,deterministic,False,7.821552630780444,7.821552630780444,7.821552630780444,7.821552630780444,0.0,1.1102230246251563e-16,0.035552900051698,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 20:00:00+00:00,2017-07-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.821552630780444,7.821552630780444,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 21:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,1.4736842105263162,0.7368421052631581,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,deterministic,False,7.830424571367514,7.830424571367514,7.830424571367514,7.830424571367514,0.0,4.440892098500626e-16,0.0381537999492138,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 21:00:00+00:00,2017-07-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.830424571367514,7.830424571367514,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 22:00:00+00:00,3.2,0.0,0.16,0.0,0.7000000000000002,0.0,0.7000000000000001,0.7368421052631581,1.1102230246251563e-16,0.0,0.0,2.5,0.0,0.7000000000000001,0.4,0.007,0.0,0.1326315789473684,0.407,0.5396315789473685,0.0,1.1102230246251563e-16,0.0,0.407,deterministic,False,7.841283297129284,7.841283297129284,7.841283297129284,7.841283297129284,0.0,3.108624468950439e-15,0.0390393999405205,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 22:00:00+00:00,2017-07-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.841283297129284,7.841283297129284,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01 23:00:00+00:00,2.35,0.0,0.16,0.1499999999999998,0.0,0.1499999999999998,0.0,1.1102230246251563e-16,0.1424999999999999,0.0,0.0,2.5,0.0,0.1499999999999998,0.4,0.0014999999999999,0.0,-0.0256499999999999,0.4015,0.3758500000000001,0.0,0.0,8.326672684688674e-17,0.4015,deterministic,False,7.852142022891058,7.852142022891058,7.852142022891057,7.852142022891058,0.0,8.881784197001252e-16,0.0383480000309646,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-01 23:00:00+00:00,2017-07-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.852142022891058,7.852142022891057,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 00:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,0.1424999999999999,0.2849999999999998,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.0256499999999999,0.4015,0.37585,0.0,0.0,0.0,0.4015,deterministic,False,7.852142022891058,7.852142022891058,7.852142022891057,7.852142022891058,0.0,8.881784197001252e-16,0.042400800040923,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 00:00:00+00:00,2017-07-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.852142022891058,7.852142022891057,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 01:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,0.2849999999999998,0.4274999999999997,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.0256499999999999,0.4015,0.37585,0.0,0.0,0.0,0.4015,deterministic,False,7.811892022891057,7.811892022891057,7.811892022891057,7.811892022891057,0.0,8.881784197001252e-16,0.0423947999952361,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 01:00:00+00:00,2017-07-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.811892022891057,7.811892022891057,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 02:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,0.4274999999999997,0.5699999999999996,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.0256499999999999,0.4015,0.37585,0.0,0.0,0.0,0.4015,deterministic,False,7.771642022891057,7.771642022891057,7.771642022891057,7.771642022891057,0.0,8.881784197001252e-16,0.0434697000309824,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 02:00:00+00:00,2017-07-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.771642022891057,7.771642022891057,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 03:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,0.5699999999999996,0.7124999999999995,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.0256499999999999,0.4015,0.3758500000000001,0.0,0.0,0.0,0.4015,deterministic,False,7.7313920228910575,7.7313920228910575,7.7313920228910575,7.7313920228910575,0.0,8.881784197001252e-16,0.0412239999277517,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 03:00:00+00:00,2017-07-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,7.7313920228910575,7.7313920228910575,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 04:00:00+00:00,2.35,0.009765625,0.16,0.177078683035714,0.0,0.1597656249999999,0.0,0.7124999999999995,0.8642773437499993,0.009765625,0.0,2.5,0.0,0.1597656249999999,0.4,0.0015976562499999,0.0,-0.0273199218749999,0.40159765625,0.374277734375,0.0173130580357141,0.0,0.0,0.40159765625,deterministic,False,7.691142022891057,7.691142022891057,7.691142022891057,7.691142022891057,0.0,8.881784197001252e-16,0.0417881000321358,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 04:00:00+00:00,2017-07-02 04:00:00+00:00,0.0,0.0270786830357142,0.0270786830357142,0.0270786830357142,0.0270786830357142,0.0270786830357142,0.0270786830357142,0.0,0.0173130580357142,True,1.0,7.691142022891057,7.691142022891057,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 05:00:00+00:00,2.35,0.060546875,0.16,0.2716750372023808,0.0,0.2105468749999999,0.0,0.8642773437499993,1.0642968749999993,0.060546875,0.0,2.5,0.0,0.2105468749999999,0.4,0.0021054687499999,0.0,-0.0360035156249999,0.40210546875,0.366101953125,0.0611281622023809,0.0,0.0,0.40210546875,deterministic,False,7.650625291120225,7.650625291120225,7.650625291120225,7.650625291120225,0.0,8.881784197001252e-16,0.0344058000482618,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 05:00:00+00:00,2017-07-02 05:00:00+00:00,0.0,0.1216750372023809,0.1216750372023809,0.1216750372023809,0.1216750372023809,0.1216750372023809,0.1216750372023809,0.0,0.0611281622023809,True,1.0,7.650625291120225,7.650625291120225,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 06:00:00+00:00,2.8000000000000003,0.1396484375,0.16,0.0,0.010811941964286,0.0,0.010811941964286,1.0642968749999993,1.0529158834586456,0.1396484375,0.0,2.5,0.1495396205357142,0.010811941964286,0.4,0.0001081194196428,1.4953962053571423,0.0020485784774436,1.895504324776785,1.8975529032542289,0.0,0.0,0.0,0.4001081194196428,deterministic,False,7.610149216901474,7.610149216901474,7.610149216901474,7.610149216901474,0.0,4.440892098500626e-16,0.0339084999868646,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 06:00:00+00:00,2017-07-02 06:00:00+00:00,0.0,0.2891880580357142,0.2891880580357142,0.2891880580357142,0.2891880580357142,0.2891880580357142,0.2891880580357142,0.0,0.1495396205357142,True,1.0,7.610149216901474,7.610149216901474,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 07:00:00+00:00,2.8000000000000003,0.4599609375,0.16,0.4544212704613093,0.0,0.1599609374999997,0.0,1.0529158834586456,1.2048787740836453,0.4599609375,0.0,2.5,0.0,0.1599609374999997,0.4,0.0015996093749999,0.0,-0.0273533203124999,0.401599609375,0.3742462890625,0.2944603329613096,0.0,0.0,0.401599609375,deterministic,False,7.5679334369731395,7.5679334369731395,7.5679334369731395,7.5679334369731395,0.0,8.881784197001252e-16,0.0337964999489486,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 07:00:00+00:00,2017-07-02 07:00:00+00:00,0.0,0.7544212704613096,0.7544212704613096,0.7544212704613096,0.7544212704613096,0.7544212704613096,0.7544212704613096,0.0,0.2944603329613096,True,1.0,7.5679334369731395,7.5679334369731395,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 08:00:00+00:00,2.8000000000000003,0.560546875,0.175,0.0,0.0,0.0,0.0,1.2048787740836453,1.2048787740836453,0.560546875,0.0,2.2394531250000003,0.0,0.0,0.391904296875,0.0,0.0,-0.0,0.391904296875,0.391904296875,0.0,0.0,0.0,0.391904296875,deterministic,False,7.527246311322098,7.527246311322098,7.527246311322097,7.527246311322098,0.0,8.881784197001252e-16,0.0355356000363826,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 08:00:00+00:00,2017-07-02 08:00:00+00:00,0.0,1.3694382440476192,1.3694382440476192,1.3694382440476192,1.3694382440476192,1.3694382440476192,1.3694382440476192,0.0,0.8088913690476192,True,1.0,7.527246311322098,7.527246311322097,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 09:00:00+00:00,2.35,0.3095703125,0.175,0.0,0.0,0.0,0.0,1.2048787740836453,1.2048787740836453,0.3095703125,0.0,2.0404296875,0.0,0.0,0.3570751953125,0.0,0.0,-0.0,0.3570751953125,0.3570751953125,0.0,0.0,0.0,0.3570751953125,deterministic,False,7.474294895306473,7.474294895306473,7.474294895306473,7.474294895306473,0.0,8.881784197001252e-16,0.0327459999825805,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 09:00:00+00:00,2017-07-02 09:00:00+00:00,0.0,1.9163190569196429,1.9163190569196429,1.9163190569196429,1.9163190569196429,1.9163190569196429,1.9163190569196429,0.0,1.6067487444196429,True,1.0,7.474294895306473,7.474294895306473,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 10:00:00+00:00,2.35,0.4951171875,0.175,0.0,0.0,0.0,0.0,1.2048787740836453,1.2048787740836453,0.4951171875,0.0,1.8548828125,0.0,0.0,0.3246044921875,0.0,0.0,-0.0,0.3246044921875,0.3246044921875,0.0,0.0,0.0,0.3246044921875,deterministic,False,7.425133111452307,7.425133111452307,7.425133111452308,7.425133111452307,0.0,8.881784197001252e-16,0.0359650999307632,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 10:00:00+00:00,2017-07-02 10:00:00+00:00,0.0,2.252942475818452,2.252942475818452,2.252942475818452,2.252942475818452,2.252942475818452,2.252942475818452,0.0,1.7578252883184522,True,1.0,7.425133111452307,7.425133111452308,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 11:00:00+00:00,2.35,0.5947265625,0.175,0.0918387276785712,0.0,0.0918387276785712,0.0,1.2048787740836453,1.292125565378288,0.5947265625,0.0,1.847112165178572,0.0,0.0918387276785712,0.3232446289062499,0.0009183872767857,0.0,-0.0157044224330356,0.3241630161830356,0.30845859375,0.0,0.0,0.0,0.3241630161830356,deterministic,False,7.384226617311683,7.384226617311683,7.384226617311683,7.384226617311683,0.0,1.3322676295501878e-15,0.0307984999381005,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 11:00:00+00:00,2017-07-02 11:00:00+00:00,0.0,2.441838727678572,2.441838727678572,2.441838727678572,2.441838727678572,2.441838727678572,2.441838727678572,0.0,1.847112165178572,True,1.0,7.384226617311683,7.384226617311683,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 12:00:00+00:00,2.35,0.515625,0.175,0.1854236421130952,0.0,0.1854236421130952,0.0,1.292125565378288,1.4682780253857284,0.515625,0.0,2.019798642113096,0.0,0.1854236421130952,0.3534647623697917,0.0018542364211309,0.0,-0.0317074428013392,0.3553189987909226,0.3236115559895833,0.0,0.0,0.0,0.3553189987909226,deterministic,False,7.351667616660641,7.351667616660641,7.351667616660641,7.351667616660641,0.0,1.3322676295501878e-15,0.0655233999714255,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 12:00:00+00:00,2017-07-02 12:00:00+00:00,0.0,2.535423642113096,2.535423642113096,2.535423642113096,2.535423642113096,2.535423642113096,2.535423642113096,0.0,2.019798642113096,True,1.0,7.351667616660641,7.351667616660641,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 13:00:00+00:00,2.35,0.5947265625,0.175,1.7821314664900356,0.0,0.7447265624999999,0.0,1.4682780253857284,2.175768259760728,0.5947265625,0.0,2.5,0.0,0.7447265624999999,0.4375,0.0074472656249999,0.0,-0.1273482421874999,0.444947265625,0.3175990234375,1.0374049039900357,0.0,0.0,0.444947265625,deterministic,False,7.31825697212939,7.31825697212939,7.31825697212939,7.31825697212939,0.0,4.440892098500626e-16,0.0318750999867916,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 13:00:00+00:00,2017-07-02 13:00:00+00:00,0.0,2.4962483723958333,2.4962483723958333,2.4962483723958333,2.4962483723958333,2.4962483723958333,2.4962483723958333,0.0,1.9015218098958333,True,1.0,7.31825697212939,7.31825697212939,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 14:00:00+00:00,2.35,0.2646484375,0.175,1.037404903990036,0.0,0.4146484374999999,0.0,2.175768259760728,2.569684275385728,0.2646484375,0.0,2.5,0.0,0.4146484374999999,0.4375,0.0041464843749999,0.0,-0.0709048828124999,0.441646484375,0.3707416015625,0.622756466490036,0.0,0.0,0.441646484375,deterministic,False,7.289199241009599,7.289199241009599,7.289199241009599,7.289199241009599,0.0,1.9984014443252818e-15,0.0327615999849513,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 14:00:00+00:00,2017-07-02 14:00:00+00:00,0.0,1.8586449032738093,1.8586449032738093,1.8586449032738093,1.8586449032738093,1.8586449032738093,1.8586449032738093,0.0,1.5939964657738095,True,1.0,7.289199241009599,7.289199241009599,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 15:00:00+00:00,2.35,0.46484375,0.175,0.6227564664900358,0.0,0.6148437499999999,0.0,2.569684275385728,3.153785837885728,0.46484375,0.0,2.5,0.0,0.6148437499999999,0.4375,0.0061484374999999,0.0,-0.1051382812499999,0.4436484375,0.33851015625,0.0079127164900358,0.0,0.0,0.4436484375,deterministic,False,7.258342242311682,7.258342242311682,7.258342242311683,7.258342242311682,0.0,1.3322676295501878e-15,0.0310435000574216,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 15:00:00+00:00,2017-07-02 15:00:00+00:00,0.0,1.301870582217262,1.301870582217262,1.301870582217262,1.301870582217262,1.301870582217262,1.301870582217262,0.0,0.837026832217262,True,1.0,7.258342242311682,7.258342242311683,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 16:00:00+00:00,2.35,0.23046875,0.175,0.9169910249255953,0.0,0.3804687499999999,0.0,3.153785837885728,3.515231150385728,0.23046875,0.0,2.5,0.0,0.3804687499999999,0.4375,0.0038046874999999,0.0,-0.0650601562499999,0.4413046875,0.37624453125,0.5365222749255953,0.0,0.0,0.4413046875,deterministic,False,7.296741558270392,7.296741558270392,7.296741558270392,7.296741558270392,0.0,1.9984014443252818e-15,0.0377521000336855,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 16:00:00+00:00,2017-07-02 16:00:00+00:00,0.0,0.7669910249255952,0.7669910249255952,0.7669910249255952,0.7669910249255952,0.7669910249255952,0.7669910249255952,0.0,0.5365222749255952,True,1.0,7.296741558270392,7.296741558270392,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 17:00:00+00:00,3.2,0.1044921875,0.2,0.0,0.3725074404761908,0.0,0.3725074404761908,3.515231150385728,3.123118055147632,0.1044921875,0.0,2.5,0.2230003720238094,0.3725074404761908,0.5,0.0037250744047619,2.230003720238094,0.0705803571428572,2.733728794642856,2.804309151785713,0.0,0.0,0.0,0.5037250744047619,deterministic,False,12.006828474222084,12.006828474222084,12.006828474222084,12.006828474222084,0.0,1.9984014443252818e-15,0.0336281000636518,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 17:00:00+00:00,2017-07-02 17:00:00+00:00,0.0,0.3274925595238095,0.3274925595238095,0.3274925595238095,0.3274925595238095,0.3274925595238095,0.3274925595238095,0.0,0.2230003720238095,True,1.0,12.006828474222084,12.006828474222084,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 18:00:00+00:00,3.2,0.015625,0.2,0.0,0.6583147321428573,0.0,0.6583147321428573,3.123118055147632,2.430155179207782,0.015625,0.0,2.5,0.0260602678571428,0.6583147321428573,0.5,0.0065831473214285,0.2606026785714288,0.124733317669173,0.7671858258928574,0.8919191435620304,0.0,0.0,0.0,0.5065831473214286,deterministic,False,11.968121409930498,11.968121409930498,11.968121409930498,11.968121409930498,0.0,1.9984014443252818e-15,0.0402654999634251,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 18:00:00+00:00,2017-07-02 18:00:00+00:00,0.0,0.0416852678571428,0.0416852678571428,0.0416852678571428,0.0416852678571428,0.0416852678571428,0.0416852678571428,0.0,0.0260602678571428,True,1.0,11.968121409930498,11.968121409930498,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 19:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,2.430155179207782,1.693313073944624,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,deterministic,False,11.92057927104906,11.92057927104906,11.92057927104906,11.92057927104906,0.0,1.9984014443252818e-15,0.0384789999807253,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 19:00:00+00:00,2017-07-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,11.92057927104906,11.92057927104906,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 20:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,1.693313073944624,0.956470968681466,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,deterministic,False,11.871663837935024,11.871663837935024,11.871663837935024,11.871663837935024,0.0,1.9984014443252818e-15,0.0386288999579846,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 20:00:00+00:00,2017-07-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,11.871663837935024,11.871663837935024,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02 21:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,0.956470968681466,0.2196288634183079,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,deterministic,False,11.822032258987656,11.822032258987656,11.822032258987656,11.822032258987656,0.0,1.9984014443252818e-15,0.0390436000889167,0.0,True,planned,sampled,2.5,42,planned_48h,summer,0.0,True,2017-07-02 21:00:00+00:00,2017-07-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,11.822032258987656,11.822032258987656,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
