experiment,window,grid_limit_kw,seed,forecast_lead_hours,population,sample_count,mae_kw,bias_forecast_minus_actual_kw,rmse_kw,p10_p90_coverage,ensemble_range_coverage,below_ensemble_min_fraction,mean_p10_p90_width_kw
main,spring,2.5,42,3,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.5824175824175825,0.7362637362637363,0.13186813186813187,1.5598033384026688
main,spring,2.5,42,4,all_hours,168,0.34640055892148525,-0.21399447555714993,0.6398998857480053,0.7380952380952381,0.8392857142857143,0.09523809523809523,0.8277226662149236
main,spring,2.5,42,4,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.5164835164835165,0.7032967032967034,0.17582417582417584,1.528103383781397
main,spring,2.5,42,5,all_hours,168,0.34640055892148525,-0.21399447555714993,0.6398998857480053,0.7619047619047619,0.8333333333333334,0.08928571428571429,0.8369422964498299
main,spring,2.5,42,5,daylight_proxy,91,0.6395087241627421,-0.39506672410550764,0.8694527337410607,0.5604395604395604,0.6923076923076923,0.16483516483516483,1.5451242395996858
main,spring,2.5,42,6,all_hours,168,0.34661563518636623,-0.21420955182203089,0.6399085369388211,0.7440476190476191,0.8392857142857143,0.07142857142857142,0.8173109820099915
main,spring,2.5,42,6,daylight_proxy,91,0.6399057880363684,-0.395463787979134,0.869464488394675,0.5274725274725275,0.7032967032967034,0.13186813186813187,1.5088818129415227
main,spring,2.5,42,7,all_hours,168,0.34712426148844955,-0.21471817812411423,0.6399681926013631,0.7619047619047619,0.8630952380952381,0.047619047619047616,0.8240015977093962
main,spring,2.5,42,7,daylight_proxy,91,0.6408447904402146,-0.3964027903829801,0.8695455444786585,0.5604395604395604,0.7472527472527473,0.08791208791208792,1.5212337188481158
main,spring,2.5,42,8,all_hours,168,0.34959109213346795,-0.21869667381926727,0.6412550863412865,0.7738095238095238,0.8333333333333334,0.07142857142857142,0.8356518388605443
main,spring,2.5,42,8,daylight_proxy,91,0.6453989393233255,-0.40374770551249345,0.8712940887511782,0.5824175824175825,0.6923076923076923,0.13186813186813187,1.542741856357928
main,spring,2.5,42,9,all_hours,168,0.35350179866868625,-0.22770413422530472,0.6458529054799345,0.7440476190476191,0.8809523809523809,0.05952380952380952,0.8075038364955357
main,spring,2.5,42,9,daylight_proxy,91,0.6526187052344977,-0.4203768631851779,0.8775412947725882,0.5274725274725275,0.7802197802197802,0.10989010989010989,1.4907763135302199
main,spring,2.5,42,10,all_hours,168,0.3584887584591128,-0.2406880143007724,0.6542201390032,0.8035714285714286,0.8809523809523809,0.05357142857142857,0.7999570677880525
main,spring,2.5,42,10,daylight_proxy,91,0.6618254002322083,-0.4443471033245029,0.8889101264018503,0.6373626373626373,0.7802197802197802,0.0989010989010989,1.4768438174548666
main,spring,2.5,42,11,all_hours,168,0.3655967522099986,-0.2559438969272605,0.6679982746714881,0.7857142857142857,0.8809523809523809,0.047619047619047616,0.8058181036086309
main,spring,2.5,42,11,daylight_proxy,91,0.6749478502338436,-0.47251180971186557,0.9076309263104874,0.6043956043956044,0.7802197802197802,0.08791208791208792,1.4876641912774726
main,spring,2.5,42,12,all_hours,168,0.37530708572491495,-0.26982752655098496,0.6847412359449856,0.7738095238095238,0.8809523809523809,0.05952380952380952,0.8099406754889455
main,spring,2.5,42,12,daylight_proxy,91,0.692874619799843,-0.49814312594028,0.9303801309507517,0.5824175824175825,0.7802197802197802,0.10989010989010989,1.4952750932103611
main,spring,2.5,42,13,all_hours,168,0.3771111520780187,-0.2716315929040887,0.6889525252327504,0.8035714285714286,0.875,0.06547619047619048,0.8306913829985119
main,spring,2.5,42,13,daylight_proxy,91,0.6962052038363423,-0.5014737099767792,0.9361021463243621,0.6373626373626373,0.7692307692307693,0.12087912087912088,1.5335840916895604
main,spring,2.5,42,14,all_hours,168,0.3867970576902636,-0.2813174985163336,0.704491865079289,0.8095238095238095,0.8690476190476191,0.05952380952380952,0.8232243336787839
main,spring,2.5,42,14,daylight_proxy,91,0.7140868757358713,-0.5193553818763084,0.9572159514851664,0.6483516483516484,0.7582417582417582,0.10989010989010989,1.5197987698685247
main,spring,2.5,42,15,all_hours,168,0.3938798346487032,-0.2957795089064272,0.716601164211161,0.8095238095238095,0.8630952380952381,0.06547619047619048,0.8186716092687075
main,spring,2.5,42,15,daylight_proxy,91,0.7271627716591444,-0.5460544779810963,0.9736692490530935,0.6483516483516484,0.7472527472527473,0.12087912087912088,1.511393740188383
main,spring,2.5,42,16,all_hours,168,0.40046763171414396,-0.30854540628100197,0.7263923762545953,0.7857142857142857,0.8452380952380952,0.07142857142857142,0.8057790743250425
main,spring,2.5,42,16,daylight_proxy,91,0.7393248585491888,-0.569622288518773,0.9869728864929583,0.6043956043956044,0.7142857142857143,0.13186813186813187,1.4875921372154628
main,spring,2.5,42,17,all_hours,168,0.4041943746899801,-0.31521982897976897,0.7292631160354563,0.7619047619047619,0.8333333333333334,0.05952380952380952,0.8033011300223214
main,spring,2.5,42,17,daylight_proxy,91,0.7462049994276557,-0.5819442996549581,0.9908734537628072,0.5604395604395604,0.6923076923076923,0.10989010989010989,1.4830174708104393
main,spring,2.5,42,18,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.7440476190476191,0.8511904761904762,0.05357142857142857,0.7970165849542943
main,spring,2.5,42,18,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.5274725274725275,0.7252747252747253,0.0989010989010989,1.471415233761774
main,spring,2.5,42,19,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.7380952380952381,0.8392857142857143,0.047619047619047616,0.7581168453709609
main,spring,2.5,42,19,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.5164835164835165,0.7032967032967034,0.08791208791208792,1.39960032991562
main,spring,2.5,42,20,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.7083333333333334,0.8392857142857143,0.041666666666666664,0.7651799000850341
main,spring,2.5,42,20,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.46153846153846156,0.7032967032967034,0.07692307692307693,1.4126398155416013
main,spring,2.5,42,21,all_hours,168,0.4045996149110686,-0.3159838064457554,0.7292987757212245,0.7380952380952381,0.8333333333333334,0.047619047619047616,0.7596796775350766
main,spring,2.5,42,21,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.5164835164835165,0.6923076923076923,0.08791208791208792,1.402485558526295
main,spring,2.5,42,22,all_hours,168,0.4045996149110686,-0.31598380644575536,0.7292987757212245,0.7380952380952381,0.8392857142857143,0.05952380952380952,0.7751377650669643
main,spring,2.5,42,22,daylight_proxy,91,0.7469531352204344,-0.5833547195921639,0.9909219057346953,0.5164835164835165,0.7032967032967034,0.10989010989010989,1.4310235662774726
main,spring,2.5,42,23,all_hours,168,0.40310494559151777,-0.31011245969742063,0.7296554102254829,0.7678571428571429,0.8511904761904762,0.041666666666666664,0.785525851779514
main,spring,2.5,42,23,daylight_proxy,91,0.7441937457074177,-0.5725153102106226,0.9914064766052016,0.5714285714285714,0.7252747252747253,0.07692307692307693,1.4502015725160258
main,summer,2.5,42,0,all_hours,168,0.3107198494632228,-0.12403704238857001,0.5469551453719805,0.7559523809523809,0.8154761904761905,0.041666666666666664,0.8103023191698555
main,summer,2.5,42,0,daylight_proxy,106,0.4924616482058624,-0.19658701057811095,0.6885784400324172,0.6132075471698113,0.7075471698113207,0.0660377358490566,1.2838526311910377
main,summer,2.5,42,1,all_hours,168,0.3107198494632228,-0.12403704238856998,0.5469551453719806,0.75,0.8452380952380952,0.03571428571428571,0.8036129490858842
main,summer,2.5,42,1,daylight_proxy,106,0.4924616482058624,-0.19658701057811095,0.6885784400324172,0.6037735849056604,0.7547169811320755,0.05660377358490566,1.2734664546832883
main,summer,2.5,42,2,all_hours,168,0.3107198494632228,-0.12403704238857001,0.5469551453719806,0.7797619047619048,0.8571428571428571,0.023809523809523808,0.8178270820046769
main,summer,2.5,42,2,daylight_proxy,106,0.4924616482058624,-0.19658701057811095,0.6885784400324172,0.6509433962264151,0.7735849056603774,0.03773584905660377,1.2958707989386793
main,summer,2.5,42,3,all_hours,168,0.3107198494632228,-0.12403704238857001,0.5469551453719806,0.7678571428571429,0.875,0.011904761904761904,0.8013459289965985
main,summer,2.5,42,3,daylight_proxy,106,0.4924616482058624,-0.19658701057811095,0.6885784400324172,0.6320754716981132,0.8018867924528302,0.018867924528301886,1.269847777333221
main,summer,2.5,42,4,all_hours,168,0.3107198494632228,-0.12403704238857001,0.5469551453719806,0.7619047619047619,0.8809523809523809,0.023809523809523808,0.7880743117559523
main,summer,2.5,42,4,daylight_proxy,106,0.4924616482058624,-0.19658701057811095,0.6885784400324172,0.6226415094339622,0.8113207547169812,0.03773584905660377,1.248977373231132
main,summer,2.5,42,5,all_hours,168,0.31047114158163264,-0.12378833450697987,0.5469267155246621,0.7678571428571429,0.9047619047619048,0.005952380952380952,0.784376909943665
main,summer,2.5,42,5,daylight_proxy,106,0.4920674696765498,-0.19619283204879825,0.6885426488343956,0.6320754716981132,0.8490566037735849,0.009433962264150943,1.2428554318985852
main,summer,2.5,42,6,all_hours,168,0.3096996904230442,-0.12301688334839143,0.546814867365841,0.7797619047619048,0.9226190476190477,0.011904761904761904,0.8149783595078658
main,summer,2.5,42,6,daylight_proxy,106,0.49084479236859835,-0.19497015474084675,0.6884018397911437,0.6509433962264151,0.8773584905660378,0.018867924528301886,1.2913847972119274
main,summer,2.5,42,7,all_hours,168,0.3091921436543367,-0.12213913967279619,0.5467464273774302,0.75,0.8630952380952381,0.023809523809523808,0.7880730661405186
main,summer,2.5,42,7,daylight_proxy,106,0.49004037862196764,-0.19357901382103548,0.6883156786116494,0.6037735849056604,0.7830188679245284,0.03773584905660377,1.2486213622388813
main,summer,2.5,42,8,all_hours,168,0.307244416321216,-0.12019141233967545,0.5460491793399002,0.8214285714285714,0.8869047619047619,0.017857142857142856,0.8099797047725341
main,summer,2.5,42,8,daylight_proxy,106,0.4869534145468329,-0.19049204974590073,0.6874378918862469,0.7169811320754716,0.8207547169811321,0.02830188679245283,1.2831373189016173
main,summer,2.5,42,9,all_hours,168,0.30834014269770404,-0.12128713871616355,0.5463623803771465,0.7916666666666666,0.8869047619047619,0.023809523809523808,0.7939224762170493
main,summer,2.5,42,9,daylight_proxy,106,0.4886900374831536,-0.19222867268222144,0.6878321901819453,0.6698113207547169,0.8207547169811321,0.03773584905660377,1.2581540336506067
main,summer,2.5,42,10,all_hours,168,0.3065468716783588,-0.11949386769681831,0.5445883228903314,0.7976190476190477,0.8571428571428571,0.023809523809523808,0.8184606850552721
main,summer,2.5,42,10,daylight_proxy,106,0.48584787209400265,-0.1893865072930705,0.6855987753450337,0.6792452830188679,0.7735849056603774,0.03773584905660377,1.2968888192806605
main,summer,2.5,42,11,all_hours,168,0.3102791507227891,-0.12322614674124857,0.5473170681045127,0.75,0.875,0.041666666666666664,0.8180097722682822
main,summer,2.5,42,11,daylight_proxy,106,0.49176318227762805,-0.1953018174766959,0.6890340755496767,0.6037735849056604,0.8018867924528302,0.0660377358490566,1.2961432361859837
main,summer,2.5,42,12,all_hours,168,0.31190841571003397,-0.12485541172849347,0.5481177489839573,0.7916666666666666,0.8928571428571429,0.03571428571428571,0.8354857568027212
main,summer,2.5,42,12,daylight_proxy,106,0.4943454135781671,-0.19788404877723492,0.6900420770203579,0.6698113207547169,0.8301886792452831,0.05660377358490566,1.3238153586169137
main,summer,2.5,42,13,all_hours,168,0.30650825759991496,-0.11945525361837445,0.5409552156996263,0.8035714285714286,0.8988095238095238,0.017857142857142856,0.841810991974915
main,summer,2.5,42,13,daylight_proxy,106,0.4857866724225068,-0.18932530762157457,0.6810249463884656,0.6886792452830188,0.839622641509434,0.02830188679245283,1.3339547622557277
main,summer,2.5,42,14,all_hours,168,0.30364458771789965,-0.11659158373635913,0.5380909235874072,0.7797619047619048,0.8988095238095238,0.017857142857142856,0.815032336176658
main,summer,2.5,42,14,daylight_proxy,106,0.4812480258170485,-0.18478666101611632,0.6774190020781918,0.6509433962264151,0.839622641509434,0.02830188679245283,1.2916282797759437
main,summer,2.5,42,15,all_hours,168,0.3042881556919643,-0.11594801576229449,0.5381843990934876,0.7678571428571429,0.8869047619047619,0.017857142857142856,0.7936173004357993
main,summer,2.5,42,15,daylight_proxy,106,0.4822680203419812,-0.18376666649118373,0.6775366812310488,0.6320754716981132,0.8207547169811321,0.02830188679245283,1.257647984754043
main,summer,2.5,42,16,all_hours,168,0.3125303930165816,-0.10770577843767715,0.5512773036908454,0.7916666666666666,0.8988095238095238,0.041666666666666664,0.8058807995854591
main,summer,2.5,42,16,daylight_proxy,106,0.4953311889319406,-0.17070349790122416,0.6940197363762938,0.6698113207547169,0.839622641509434,0.0660377358490566,1.2771305382412401
main,summer,2.5,42,17,all_hours,168,0.3186173696366567,-0.10149721591110403,0.5570059394253896,0.8035714285714286,0.8928571428571429,0.02976190476190476,0.7869378952752977
main,summer,2.5,42,17,daylight_proxy,106,0.5049784726316823,-0.1608635120100516,0.7012316898444776,0.6886792452830188,0.8301886792452831,0.04716981132075472,1.2471045316711593
main,summer,2.5,42,18,all_hours,168,0.31960591772516295,-0.09739789551888463,0.5576167282389657,0.7797619047619048,0.8928571428571429,0.03571428571428571,0.8115558235012754
main,summer,2.5,42,18,daylight_proxy,106,0.506545228092711,-0.1543664759167228,0.7020006304276317,0.6509433962264151,0.8301886792452831,0.05660377358490566,1.285750479068396
main,summer,2.5,42,19,all_hours,168,0.3197953343121102,-0.09679709367470946,0.5576338712095665,0.7678571428571429,0.9047619047619048,0.041666666666666664,0.8124373040231718
main,summer,2.5,42,19,daylight_proxy,106,0.5068454355135331,-0.1534142616731244,0.7020222122338432,0.6320754716981132,0.8490566037735849,0.0660377358490566,1.2874469602847036
main,summer,2.5,42,20,all_hours,168,0.3197994863635558,-0.09679294162326389,0.5576338738064687,0.7916666666666666,0.8809523809523809,0.05357142857142857,0.8116600399925595
main,summer,2.5,42,20,daylight_proxy,107,0.5021150813932465,-0.15197396441783487,0.6987340371664471,0.6728971962616822,0.8130841121495327,0.08411214953271028,1.2743821188668227
main,summer,2.5,42,21,all_hours,168,0.3197994863635558,-0.09679294162326386,0.5576338738064687,0.7440476190476191,0.875,0.047619047619047616,0.8132801704666242
main,summer,2.5,42,21,daylight_proxy,107,0.5021150813932465,-0.15197396441783487,0.6987340371664471,0.5981308411214953,0.8037383177570093,0.07476635514018691,1.276617521278371
main,summer,2.5,42,22,all_hours,168,0.3197994863635558,-0.09679294162326389,0.5576338738064687,0.7619047619047619,0.8809523809523809,0.047619047619047616,0.7915450115593112
main,summer,2.5,42,22,daylight_proxy,107,0.5021150813932465,-0.15197396441783487,0.6987340371664471,0.6261682242990654,0.8130841121495327,0.07476635514018691,1.2426692621411881
main,summer,2.5,42,23,all_hours,168,0.32594895135788693,-0.10515572684151785,0.5631147376595758,0.7619047619047619,0.8809523809523809,0.041666666666666664,0.8239251999627977
main,summer,2.5,42,23,daylight_proxy,106,0.5165983380011792,-0.16666190669221695,0.7089222414265601,0.6226415094339622,0.8113207547169812,0.0660377358490566,1.3057032171285377
main,autumn,2.5,42,0,all_hours,168,0.3131801890678146,0.16235647742169781,0.5753671545732298,0.8333333333333334,0.9166666666666666,0.041666666666666664,0.7018577938988095
main,autumn,2.5,42,0,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.75,0.875,0.0625,1.0527866908482142
main,autumn,2.5,42,1,all_hours,168,0.31318018906781464,0.16235647742169784,0.5753671545732298,0.8452380952380952,0.9523809523809523,0.017857142857142856,0.6807998345822704
main,autumn,2.5,42,1,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.7678571428571429,0.9285714285714286,0.026785714285714284,1.0211997518734057
main,autumn,2.5,42,2,all_hours,168,0.31318018906781464,0.16235647742169781,0.5753671545732298,0.8690476190476191,0.9285714285714286,0.03571428571428571,0.7200097324085886
main,autumn,2.5,42,2,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.8035714285714286,0.8928571428571429,0.05357142857142857,1.0800145986128826
main,autumn,2.5,42,3,all_hours,168,0.3131801890678146,0.16235647742169781,0.5753671545732298,0.8452380952380952,0.8988095238095238,0.05952380952380952,0.7138377079347364
main,autumn,2.5,42,3,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.7678571428571429,0.8482142857142857,0.08928571428571429,1.0707565619021047
main,autumn,2.5,42,4,all_hours,168,0.3131801890678146,0.16235647742169781,0.5753671545732298,0.8392857142857143,0.9464285714285714,0.03571428571428571,0.7083868947969814
main,autumn,2.5,42,4,daylight_proxy,112,0.46977028360172196,0.24353471613254676,0.7046779717307349,0.7589285714285714,0.9196428571428571,0.05357142857142857,1.062580342195472
main,autumn,2.5,42,5,all_hours,168,0.31318018906781464,0.16235647742169781,0.5753671545732298,0.8690476190476191,0.9583333333333334,0.023809523809523808,0.7146353170174319
main,autumn,2.5,42,5,daylight_proxy,112,0.46977028360172185,0.24353471613254676,0.704677971730735,0.8035714285714286,0.9375,0.03571428571428571,1.071952975526148
main,autumn,2.5,42,6,all_hours,168,0.3131884931707058,0.16236478152458897,0.5753679719156988,0.8452380952380952,0.9345238095238095,0.02976190476190476,0.6993732063137755
main,autumn,2.5,42,6,daylight_proxy,112,0.46978273975605866,0.24354717228688352,0.704678972766732,0.7678571428571429,0.9017857142857143,0.044642857142857144,1.0490598094706631
main,autumn,2.5,42,7,all_hours,168,0.31373947039753397,0.16291575875141723,0.5755097042436936,0.8690476190476191,0.9523809523809523,0.011904761904761904,0.7123458758503401
main,autumn,2.5,42,7,daylight_proxy,112,0.470609205596301,0.24437363812712584,0.704852558708554,0.8035714285714286,0.9285714285714286,0.017857142857142856,1.0685188137755104
main,autumn,2.5,42,8,all_hours,168,0.31604468936011904,0.16522097771400224,0.576467749114298,0.8511904761904762,0.9226190476190477,0.03571428571428571,0.7383879577221514
main,autumn,2.5,42,8,daylight_proxy,112,0.4740670340401785,0.24783146657100336,0.7060259192503898,0.7767857142857143,0.8839285714285714,0.05357142857142857,1.107581936583227
main,autumn,2.5,42,9,all_hours,168,0.3159562506643282,0.16513253901821143,0.5763808736737362,0.8511904761904762,0.9107142857142857,0.05357142857142857,0.7396576550542091
main,autumn,2.5,42,9,daylight_proxy,112,0.47393437599649235,0.24769880852731715,0.7059195190001119,0.7767857142857143,0.8660714285714286,0.08035714285714286,1.109486482581314
main,autumn,2.5,42,10,all_hours,168,0.31248970291241496,0.16166599126629816,0.5696242782722727,0.8630952380952381,0.9523809523809523,0.02976190476190476,0.7065873957004678
main,autumn,2.5,42,10,daylight_proxy,112,0.46873455436862244,0.24249898689944724,0.6976444134341014,0.7946428571428571,0.9285714285714286,0.044642857142857144,1.0598810935507017
main,autumn,2.5,42,11,all_hours,168,0.31272512422937926,0.16190141258326246,0.5701186417456013,0.8392857142857143,0.9166666666666666,0.047619047619047616,0.7014097875478316
main,autumn,2.5,42,11,daylight_proxy,112,0.46908768634406883,0.2428521188748937,0.6982498825626638,0.7589285714285714,0.875,0.07142857142857142,1.0521146813217475
main,autumn,2.5,42,12,all_hours,168,0.31614018654336734,0.16531647489725054,0.5772885462728199,0.8154761904761905,0.9166666666666666,0.041666666666666664,0.6718737543845663
main,autumn,2.5,42,12,daylight_proxy,112,0.474210279815051,0.24797471234587581,0.7070311863607421,0.7232142857142857,0.875,0.0625,1.0078106315768496
main,autumn,2.5,42,13,all_hours,168,0.31797871492346935,0.16715500327735258,0.5800519956102307,0.8392857142857143,0.9107142857142857,0.05357142857142857,0.675812390385842
main,autumn,2.5,42,13,daylight_proxy,112,0.476968072385204,0.2507325049160289,0.7104157067640866,0.7589285714285714,0.8660714285714286,0.08035714285714286,1.013718585578763
main,autumn,2.5,42,14,all_hours,168,0.3213887947757228,0.170565083129606,0.5850727182877342,0.875,0.9047619047619048,0.05357142857142857,0.6879853748139881
main,autumn,2.5,42,14,daylight_proxy,112,0.4820831921635841,0.25584762469440897,0.7165648111140386,0.8125,0.8571428571428571,0.08035714285714286,1.0319780622209822
main,autumn,2.5,42,15,all_hours,168,0.3282975315777352,0.18115945759814342,0.5954885681593668,0.8273809523809523,0.9345238095238095,0.02976190476190476,0.7234700520833334
main,autumn,2.5,42,15,daylight_proxy,112,0.4924462973666029,0.2717391863972151,0.7293215698255052,0.7410714285714286,0.9017857142857143,0.044642857142857144,1.085205078125
main,autumn,2.5,42,16,all_hours,168,0.33403234503436785,0.18689427105477605,0.6003301193645597,0.8452380952380952,0.9285714285714286,0.03571428571428571,0.7443291281356293
main,autumn,2.5,42,16,daylight_proxy,112,0.5010485175515518,0.2803414065821641,0.7352512348336451,0.7678571428571429,0.8928571428571429,0.05357142857142857,1.1164936922034439
main,autumn,2.5,42,17,all_hours,168,0.33403732749610254,0.18689925351651077,0.6003338571258345,0.8392857142857143,0.9226190476190477,0.041666666666666664,0.7381093550701531
main,autumn,2.5,42,17,daylight_proxy,112,0.5010559912441538,0.2803488802747661,0.7352558126375969,0.7589285714285714,0.8839285714285714,0.0625,1.1071640326052297
main,autumn,2.5,42,18,all_hours,168,0.3340373274961026,0.18689925351651077,0.6003338571258345,0.8511904761904762,0.8988095238095238,0.05357142857142857,0.7165294828869048
main,autumn,2.5,42,18,daylight_proxy,112,0.5010559912441538,0.2803488802747661,0.7352558126375969,0.7767857142857143,0.8482142857142857,0.08035714285714286,1.0747942243303572
main,autumn,2.5,42,19,all_hours,168,0.33403732749610254,0.18689925351651077,0.6003338571258346,0.8095238095238095,0.8988095238095238,0.05357142857142857,0.698145444701318
main,autumn,2.5,42,19,daylight_proxy,112,0.5010559912441538,0.2803488802747662,0.7352558126375969,0.7142857142857143,0.8482142857142857,0.08035714285714286,1.0472181670519771
main,autumn,2.5,42,20,all_hours,168,0.33403732749610254,0.18689925351651074,0.6003338571258345,0.8333333333333334,0.9166666666666666,0.05357142857142857,0.7131484673947703
main,autumn,2.5,42,20,daylight_proxy,112,0.5010559912441538,0.2803488802747661,0.7352558126375969,0.75,0.875,0.08035714285714286,1.0697227010921557
main,autumn,2.5,42,21,all_hours,168,0.33403732749610254,0.18689925351651077,0.6003338571258345,0.8214285714285714,0.8869047619047619,0.06547619047619048,0.692584602200255
main,autumn,2.5,42,21,daylight_proxy,112,0.5010559912441538,0.2803488802747661,0.7352558126375969,0.7321428571428571,0.8303571428571429,0.09821428571428571,1.0388769033003826
main,autumn,2.5,42,22,all_hours,168,0.3340373274961026,0.18689925351651077,0.6003338571258346,0.8333333333333334,0.9107142857142857,0.05357142857142857,0.681593706818665
main,autumn,2.5,42,22,daylight_proxy,112,0.5010559912441538,0.2803488802747661,0.7352558126375969,0.75,0.8660714285714286,0.08035714285714286,1.0223905602279975
main,autumn,2.5,42,23,all_hours,168,0.32660667782738095,0.18885023328993056,0.5911550457461107,0.8214285714285714,0.9166666666666666,0.05357142857142857,0.6757521856398809
main,autumn,2.5,42,23,daylight_proxy,112,0.4899100167410714,0.28327534993489584,0.7240141104748093,0.7321428571428571,0.875,0.08035714285714286,1.0136282784598214
grid_capacity,winter,2.0,42,0,all_hours,24,0.14221835666232638,0.1103697277250744,0.2845261651018324,1.0,1.0,0.0,0.3791998000372024
grid_capacity,winter,2.0,42,0,daylight_proxy,12,0.2844367133246527,0.22073945545014875,0.40238076153701774,1.0,1.0,0.0,0.7583996000744048
grid_capacity,winter,2.0,42,1,all_hours,24,0.14221835666232638,0.11036972772507438,0.2845261651018324,1.0,1.0,0.0,0.4049915132068452
grid_capacity,winter,2.0,42,1,daylight_proxy,12,0.2844367133246527,0.22073945545014875,0.40238076153701774,1.0,1.0,0.0,0.8099830264136904
grid_capacity,winter,2.0,42,2,all_hours,24,0.14221835666232638,0.11036972772507438,0.2845261651018324,1.0,1.0,0.0,0.41391136532738093
grid_capacity,winter,2.0,42,2,daylight_proxy,12,0.2844367133246527,0.22073945545014875,0.40238076153701774,1.0,1.0,0.0,0.827822730654762
grid_capacity,winter,2.0,42,3,all_hours,24,0.14221835666232638,0.11036972772507438,0.2845261651018324,1.0,1.0,0.0,0.355561755952381
grid_capacity,winter,2.0,42,3,daylight_proxy,12,0.2844367133246527,0.22073945545014875,0.40238076153701774,1.0,1.0,0.0,0.711123511904762
grid_capacity,winter,2.0,42,4,all_hours,24,0.14221835666232638,0.1103697277250744,0.2845261651018324,1.0,1.0,0.0,0.34084937686011907
grid_capacity,winter,2.0,42,4,daylight_proxy,12,0.2844367133246527,0.22073945545014875,0.40238076153701774,1.0,1.0,0.0,0.681698753720238
grid_capacity,winter,2.0,42,5,all_hours,24,0.14221835666232638,0.11036972772507438,0.2845261651018324,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.37958635602678575
grid_capacity,winter,2.0,42,5,daylight_proxy,12,0.2844367133246527,0.22073945545014875,0.40238076153701774,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.7591727120535715
grid_capacity,winter,2.0,42,6,all_hours,24,0.14221835666232638,0.11036972772507438,0.2845261651018324,0.9583333333333334,1.0,0.0,0.3647257486979167
grid_capacity,winter,2.0,42,6,daylight_proxy,12,0.28443671332465276,0.22073945545014875,0.4023807615370178,0.9166666666666666,1.0,0.0,0.7294514973958334
grid_capacity,winter,2.0,42,7,all_hours,24,0.14221835666232638,0.11036972772507438,0.2845261651018324,0.9166666666666666,0.9583333333333334,0.041666666666666664,0.41653006417410715
grid_capacity,winter,2.0,42,7,daylight_proxy,12,0.28443671332465276,0.2207394554501488,0.40238076153701774,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.8330601283482143
grid_capacity,winter,2.0,42,8,all_hours,24,0.14220382448226684,0.11035519554501487,0.28452086611399174,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3689778645833333
grid_capacity,winter,2.0,42,8,daylight_proxy,12,0.2844076489645337,0.22071039109002974,0.4023732676365467,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.7379557291666666
grid_capacity,winter,2.0,42,9,all_hours,24,0.1430350651816716,0.11118643624441964,0.28537811497770854,1.0,1.0,0.0,0.4029541015625
grid_capacity,winter,2.0,42,9,daylight_proxy,12,0.2860701303633432,0.22237287248883927,0.4035856006059439,1.0,1.0,0.0,0.805908203125
grid_capacity,winter,2.0,42,10,all_hours,24,0.1453485882471478,0.11349995930989581,0.2893371526243821,0.9583333333333334,1.0,0.0,0.3964872814360119
grid_capacity,winter,2.0,42,10,daylight_proxy,12,0.2906971764942956,0.22699991861979163,0.40918452533981536,0.9166666666666666,1.0,0.0,0.7929745628720241
grid_capacity,winter,2.0,42,11,all_hours,24,0.14936237637958827,0.1175137474423363,0.30032433708802264,0.9583333333333334,1.0,0.0,0.36770484561011907
grid_capacity,winter,2.0,42,11,daylight_proxy,12,0.2987247527591766,0.2350274948846726,0.4247227506205907,0.9166666666666666,1.0,0.0,0.735409691220238
grid_capacity,winter,2.0,42,12,all_hours,24,0.13513537210131446,0.10328674316406246,0.264443671967198,0.9583333333333334,1.0,0.0,0.41948590959821425
grid_capacity,winter,2.0,42,12,daylight_proxy,12,0.2702707442026289,0.20657348632812497,0.37397982737975316,0.9166666666666666,1.0,0.0,0.8389718191964287
grid_capacity,winter,2.0,42,13,all_hours,24,0.1310665554470486,0.07862272716703866,0.2598499086517071,0.9583333333333334,1.0,0.0,0.3990885416666667
grid_capacity,winter,2.0,42,13,daylight_proxy,12,0.2621331108940972,0.15724545433407736,0.367483264996654,0.9166666666666666,1.0,0.0,0.7981770833333334
grid_capacity,winter,2.0,42,14,all_hours,24,0.14536050463479663,0.12476530529203868,0.28870643747057523,0.9583333333333334,0.9583333333333334,0.041666666666666664,0.3637288411458333
