time,load_kw,pv_kw,price_eur_per_kwh,requested_charge_kw,requested_discharge_kw,charge_kw,discharge_kw,soc_before_kwh,soc_kwh,pv_used_kw,curtailment_kwh,grid_kw,ens_kwh,throughput_kwh,grid_cost_eur,battery_cost_eur,shortage_cost_eur,inventory_adjustment_eur,operating_cost_eur,loss_eur,charge_override_kw,discharge_override_kw,balance_residual_kw,actual_expense_eur,policy,stress,plan_expected_loss_eur,plan_var_eur,plan_cvar_eur,plan_objective_eur,solve_seconds,max_residual,grid_limit_kw,seed,window,experiment,risk_weight,tail_tiebreak,forecast_issue_time,forecast_valid_time,forecast_lead_hours,point_forecast_pv_kw,scenario_mean_pv_kw,scenario_min_pv_kw,scenario_max_pv_kw,scenario_p10_pv_kw,scenario_p90_pv_kw,scenario_std_pv_kw,forecast_error_pv_kw,forecast_daylight_proxy,scenario_count,plan_primary_expected_loss_eur,plan_primary_cvar_eur,plan_tail_tiebreak_tolerance_eur,plan_tail_tiebreak_used
2017-01-01 00:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,4.0,4.1425,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.02565,0.4015,0.37585,0.0,0.0,0.0,0.4015,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.1786096000578254,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 01:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,4.1425,4.285,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.02565,0.4015,0.37585,0.0,0.0,0.0,0.4015,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 02:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,4.285,4.4275,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.02565,0.4015,0.37585,0.0,0.0,0.0,0.4015,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 03:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,4.4275,4.57,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.02565,0.4015,0.37585,0.0,0.0,0.0,0.4015,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 04:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,4.57,4.7125,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.02565,0.4015,0.37585,0.0,0.0,0.0,0.4015,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 05:00:00+00:00,2.35,0.0,0.16,0.1499999999999999,0.0,0.1499999999999999,0.0,4.7125,4.855,0.0,0.0,2.5,0.0,0.1499999999999999,0.4,0.0014999999999999,0.0,-0.02565,0.4015,0.37585,0.0,0.0,0.0,0.4015,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 06:00:00+00:00,2.8000000000000003,0.0,0.16,0.0,0.3000000000000002,0.0,0.3000000000000002,4.855,4.53921052631579,0.0,0.0,2.5,0.0,0.3000000000000002,0.4,0.003,0.0,0.0568421052631579,0.403,0.4598421052631579,0.0,0.0,0.0,0.403,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 07:00:00+00:00,2.8000000000000003,0.0,0.16,0.0,0.3000000000000002,0.0,0.3000000000000002,4.53921052631579,4.223421052631579,0.0,0.0,2.5,0.0,0.3000000000000002,0.4,0.003,0.0,0.0568421052631579,0.403,0.4598421052631579,0.0,0.0,0.0,0.403,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 08:00:00+00:00,2.8000000000000003,0.0654296875,0.175,0.0,0.2345703125000002,0.0,0.2345703125000002,4.223421052631579,3.976504934210526,0.0654296875,0.0,2.5,0.0,0.2345703125000002,0.4375,0.002345703125,0.0,0.0444449013157895,0.439845703125,0.4842906044407895,0.0,0.0,0.0,0.439845703125,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 09:00:00+00:00,2.35,0.205078125,0.175,0.0,0.0,0.0,0.0,3.976504934210526,3.976504934210526,0.205078125,0.0,2.144921875,0.0,0.0,0.375361328125,0.0,0.0,-0.0,0.375361328125,0.375361328125,0.0,0.0,0.0,0.375361328125,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 10:00:00+00:00,2.35,0.32421875,0.175,0.0,0.0,0.0,0.0,3.976504934210526,3.976504934210526,0.32421875,0.0,2.02578125,0.0,0.0,0.35451171875,0.0,0.0,-0.0,0.35451171875,0.35451171875,0.0,0.0,0.0,0.35451171875,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 11:00:00+00:00,2.35,0.400390625,0.175,0.0,0.0,0.0,0.0,3.976504934210526,3.976504934210526,0.400390625,0.0,1.949609375,0.0,0.0,0.341181640625,0.0,0.0,-0.0,0.341181640625,0.341181640625,0.0,0.0,0.0,0.341181640625,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 12:00:00+00:00,2.35,0.9794921875,0.175,0.0,0.0,0.0,0.0,3.976504934210526,3.976504934210526,0.9794921875,0.0,1.3705078125,0.0,0.0,0.2398388671875,0.0,0.0,-0.0,0.2398388671875,0.2398388671875,0.0,0.0,0.0,0.2398388671875,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 13:00:00+00:00,2.35,1.4052734375,0.175,0.0,0.0,0.0,0.0,3.976504934210526,3.976504934210526,1.4052734375,0.0,0.9447265625,0.0,0.0,0.1653271484375,0.0,0.0,-0.0,0.1653271484375,0.1653271484375,0.0,0.0,0.0,0.1653271484375,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 14:00:00+00:00,2.35,0.5703125,0.175,0.4679449445983396,0.0,0.4679449445983396,0.0,3.976504934210526,4.421052631578949,0.5703125,0.0,2.24763244459834,0.0,0.4679449445983396,0.3933356778047094,0.0046794494459833,0.0,-0.080018585526316,0.3980151272506929,0.3179965417243768,0.0,0.0,1.1102230246251563e-16,0.3980151272506929,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 15:00:00+00:00,2.35,0.009765625,0.175,0.0,0.0,0.0,0.0,4.421052631578949,4.421052631578949,0.009765625,0.0,2.340234375,0.0,0.0,0.409541015625,0.0,0.0,-0.0,0.409541015625,0.409541015625,0.0,0.0,0.0,0.409541015625,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 16:00:00+00:00,2.35,0.0,0.175,0.0,0.0,0.0,0.0,4.421052631578949,4.421052631578949,0.0,0.0,2.35,0.0,0.0,0.41125,0.0,0.0,-0.0,0.41125,0.41125,0.0,0.0,0.0,0.41125,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 17:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,4.421052631578949,3.684210526315791,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 18:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,3.684210526315791,2.9473684210526327,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 19:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,2.9473684210526327,2.210526315789475,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 20:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,2.210526315789475,1.4736842105263168,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 21:00:00+00:00,3.2,0.0,0.2,0.0,0.7000000000000002,0.0,0.7000000000000002,1.4736842105263168,0.7368421052631587,0.0,0.0,2.5,0.0,0.7000000000000002,0.5,0.007,0.0,0.1326315789473684,0.507,0.6396315789473684,0.0,0.0,0.0,0.507,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
2017-01-01 22:00:00+00:00,3.2,0.0,0.16,0.0,0.7000000000000002,0.0,0.7000000000000002,0.7368421052631587,6.661338147750939e-16,0.0,0.0,2.5,0.0,0.7000000000000002,0.4,0.007,0.0,0.1326315789473684,0.407,0.5396315789473685,0.0,0.0,0.0,0.407,perfect_foresight,False,69.74474506687146,69.74474506687146,69.74474506687146,69.74474506687146,0.0,5.0848214527832176e-14,2.5,42,winter,main,0.0,True,,,,,,,,,,,,,,,,,
